2,16
18,28
31,41
43,63
92,102
103,116
117,134
147,156
240,265
268,278
305,314
325,333
415,424
433,443
476,488
490,500
502,522
523,538
547,573
574,613
620,701
716,743
744,806
807,838
848,894
901,915
918,926
929,941
942,977
1002,1015
1016,1026
1027,1035
1040,1048
1049,1062
1091,1111
1113,1123
1132,1141
1143,1153
1155,1164
1175,1192
1194,1204
1212,1220
1224,1237
1261,1270
1271,1280
1281,1303
1305,1322
1345,1354
1355,1390
1392,1410
1414,1437
1439,1447
1449,1470
1492,1512
1544,1612
1613,1623
1625,1653
1664,1683
1684,1694
1695,1711
1712,1722
1723,1752
1753,1774
1783,1817
1838,1846
1865,1888
1931,1939
1948,2002
2003,2017
2019,2032
2043,2074
