2,13
15,23
25,39
70,78
92,103
158,173
275,284
285,295
350,361
388,396
478,490
491,499
547,556
566,577
584,595
596,609
661,671
672,683
708,716
717,727
744,752
762,775
777,789
792,824
825,835
840,849
953,971
973,983
1008,1022
1038,1046
1047,1058
1059,1067
1069,1077
1079,1089
1091,1102
1118,1129
1135,1155
1157,1168
1197,1208
1300,1308
1319,1334
1346,1358
1373,1389
1390,1399
1453,1462
1530,1545
1547,1560
1664,1677
1680,1689
1691,1703
1704,1720
1722,1734
1753,1761
1773,1791
1793,1801
1803,1814
1815,1830
