time,alpha,beta,value,repro
72.80046,2.425159,-2.394058,0.05358096,0.0002790675
202.9484,-0.715359,0.8640316,0.086495,0.0002156983
179.3547,-1.049313,4.577238,0.1074385,0.0002652802
160.9503,4.782319,-1.436169,0.121675,0.0003361187
161.571,-2.449787,-0.79879,0.140733,0.0003684111
145.5204,4.952258,-1.106875,0.07243104,0.0002235526
85.77917,0.4434173,4.845375,0.09005032,0.0004247657
114.4596,-0.001286049,-4.998515,0.063866,0.0002374201
106.6604,-2.514001,1.277821,0.0627464,0.0002257065
97.5752,-2.151909,1.03664,0.06148284,0.0002561785
109.5563,-3.108698,1.170782,0.1023398,0.00044112
95.26013,-3.599512,4.919245,0.05640163,0.0002711617
79.05725,0.4995517,-0.1244746,0.0640914,0.0003111233
96.21692,-1.618902,3.559381,0.1185831,0.0004879964
79.72144,2.566777,2.192368,0.09311968,0.0004102189
113.7937,-1.849011,0.09579092,0.05857718,0.000223577
56.43286,-1.637707,-0.2171788,0.03098321,0.0002151612
155.2472,-3.532765,2.56651,0.06420122,0.0001987654
