time,alpha,beta,value,repro
22.94632,1.290269,-1.864087,0.02208899,0.0002984999
43.18486,-4.889692,2.498389,0.03523369,0.0003788569
43.396,-0.4072621,-1.040872,0.02781901,0.0002810001
50.78849,4.465434,0.8083391,0.02064866,0.0002429254
29.51477,-0.3045386,-1.134284,0.017855,0.000350098
35.90211,-4.1619,-2.930085,0.01702118,0.000210138
58.08679,-2.433213,0.3420744,0.03590763,0.0004080413
22.01578,-2.520904,0.816933,0.01641544,0.0003647876
32.59454,-1.362288,-0.2756071,0.02193462,0.0003089384
49.11331,-2.776932,-0.7080128,0.02333003,0.000288025
45.73782,-1.737141,1.803455,0.02250898,0.0002961707
29.5943,-0.9094217,2.303089,0.01326295,0.0002326833
22.90637,1.407546,0.4207406,0.01720499,0.0003584373
44.74191,-0.6160563,2.746842,0.02976263,0.0004077073
59.97815,2.168124,0.5306721,0.02203095,0.0002271232
36.70123,-4.5999,1.459421,0.01858675,0.0003047009
31.92993,-4.365053,-1.89043,0.01859994,0.0003321418
41.34137,2.957229,0.3903334,0.02827893,0.0003142103
