time,alpha,beta,value,repro
29.31053,-0.6384082,-0.9651922,0.004255692,4.676585E-05
98.99573,-1.609935,0.5046971,0.01403812,4.428429E-05
92.26231,-3.138242,3.85393,0.01234564,4.377888E-05
71.62059,-2.05506,0.6142823,0.0110718,4.358977E-05
76.6304,-2.038819,1.047325,0.00984929,4.47695E-05
71.48657,0.4104184,0.0840086,0.008084101,4.323048E-05
34.80902,-0.7093449,2.351325,0.004794267,4.700262E-05
60.5466,1.770939,-0.3153769,0.007370754,3.962771E-05
57.94745,-1.852076,0.8689702,0.007966173,4.604724E-05
58.94061,-1.228113,1.172535,0.006794287,3.838581E-05
44.43463,-1.960464,1.242984,0.004843346,4.526492E-05
46.48993,-1.424622,1.527166,0.005363222,4.190017E-05
25.76428,1.1589,0.9703034,0.003155468,4.322559E-05
34.92249,-2.579618,1.62033,0.004701317,4.477445E-05
45.35339,0.06115576,1.886738,0.006081076,4.165121E-05
51.24463,-1.295399,1.535842,0.005993885,3.917572E-05
27.95111,-0.7689481,0.1011635,0.003448304,4.257166E-05
84.11346,-1.801001,2.250893,0.009569441,4.00395E-05
