time,alpha,beta,value,repro
32.75233,0.3748796,-0.800078,0.005340572,4.72617E-05
116.5654,0.6185047,2.937058,0.0182823,4.651985E-05
100.7416,0.9123942,3.357259,0.01493517,4.567331E-05
92.08936,0.8354568,2.740999,0.01351462,4.431024E-05
84.63052,-1.032521,1.645998,0.01206859,4.606333E-05
70.17679,3.67214,1.183084,0.009347817,4.388646E-05
41.40271,-0.2783527,2.458963,0.006476378,4.981829E-05
69.79059,3.034875,-0.3674772,0.008965052,4.13136E-05
63.73004,0.7228786,2.629467,0.009718373,4.74067E-05
65.52557,-0.07022603,0.9583596,0.008085581,4.063106E-05
45.89209,0.9572595,2.7427,0.006388906,4.596336E-05
55.01697,0.6729969,1.882413,0.006556167,4.285077E-05
29.78052,0.9799915,2.564562,0.004012189,4.408999E-05
38.76666,-1.860541,3.370312,0.005527073,4.386566E-05
56.01654,2.819687,2.428364,0.007291884,4.239468E-05
65.92169,0.5895931,1.972022,0.007611943,4.136925E-05
30.86462,0.7019374,1.166991,0.004612442,4.392802E-05
99.64624,0.4908189,2.947828,0.01287588,4.166951E-05
