mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,eye_x,eye_y,eye_z,time,frame,ray_x,ray_y,ray_z,base_x,base_y,base_z
0.01966882,-0.1224763,-0.9922765,0,-0.005419832,0.9924409,-0.122604,0,-0.9997919,-0.007789448,-0.01885635,0,6.512184,-2.46533,-6.592454,1,0.01966883,-0.005419831,-0.9997919,0,-0.1224763,0.9924408,-0.007789449,0,-0.9922765,-0.122604,-0.01885634,0,-6.971569,1.673728,6.367316,1,0.0,0.0,0.0003804257,0.001890427,-0.02132627,2.14,1,-0.052008148713976826,-0.1355032811107239,0.9894109425691496,-0.03436970789641527,-0.07817547334905327,0.9963469870209709
-0.004917979,-0.04195156,-0.9991075,0,-0.01760072,0.9989685,-0.04185908,0,-0.999833,-0.01737915,0.005651236,0,6.360267,-1.845108,-6.881583,1,-0.004917931,-0.01760072,-0.999833,0,-0.04195156,0.9989685,-0.01737915,0,-0.9991076,-0.04185908,0.005651284,0,-6.921568,1.667093,6.366028,1,0.7051365,0.7728721,0.0003795093,0.001933052,-0.02134148,2.16,2,-0.051340446218559335,-0.1362184972896611,0.9893476030082783,-0.03370324005052742,-0.07889383749879367,0.9963131305040653
-0.005259752,-0.04172739,-0.9991152,0,-0.01795454,0.9989719,-0.04162689,0,-0.9998249,-0.01771971,0.006003499,0,6.358423,-1.841387,-6.883903,1,-0.005259711,-0.01795454,-0.9998251,0,-0.04172739,0.9989719,-0.01771971,0,-0.9991152,-0.04162688,0.006003541,0,-6.921205,1.667101,6.36601,1,0.7051365,0.7728721,0.0003801035,0.001944412,-0.02135088,2.18,3,-0.05145557139239688,-0.1359304198245899,0.9893812435754948,-0.03381774750925132,-0.07860418146030677,0.9963321447240151
-0.005867958,-0.04159448,-0.9991174,0,-0.01888823,0.9989609,-0.04147703,0,-0.9998044,-0.01862817,0.006647468,0,6.35563,-1.834721,-6.887866,1,-0.005867919,-0.01888823,-0.9998044,0,-0.04159448,0.998961,-0.01862817,0,-0.9991174,-0.04147704,0.006647507,0,-6.920806,1.667173,6.365997,1,0.700766,0.7694129,0.0003554681,0.001979858,-0.02141484,2.2,4,-0.047192163231815736,-0.13693339005055039,0.9894554797557923,-0.02955369343945554,-0.07960558314148523,0.9963882427732629
-0.005897045,-0.0415973,-0.999117,0,-0.01927605,0.9989535,-0.04147672,0,-0.9997967,-0.01901443,0.006692767,0,6.35594,-1.832415,-6.887753,1,-0.005897108,-0.01927605,-0.9997969,0,-0.04159731,0.9989535,-0.01901444,0,-0.9991172,-0.04147673,0.006692707,0,-6.920414,1.667334,6.365904,1,0.6950614,0.7753761,0.0002291342,0.001917854,-0.02104385,2.22,5,-0.030409308509793148,-0.135084481462274,0.9903673342876493,-0.01275725509242858,-0.07772442040989863,0.9968932575328474
-0.006098509,-0.04178546,-0.999108,0,-0.01918346,0.9989476,-0.04166166,0,-0.9997974,-0.01891228,0.006893635,0,6.354411,-1.83428,-6.888467,1,-0.006098463,-0.01918346,-0.9997974,0,-0.04178546,0.9989476,-0.01891228,0,-0.999108,-0.04166166,0.00689368,0,-6.920216,1.667264,6.365921,1,0.686577,0.7715405,0.0002310788,0.001915596,-0.0210396,2.24,6,-0.027653880186175837,-0.13185482657672273,0.990883226025686,-0.009993071637345415,-0.07447322580107062,0.9971729424518264
-0.006040812,-0.04154684,-0.9991183,0,-0.01900006,0.9989609,-0.04142543,0,-0.9998012,-0.01873307,0.006823897,0,6.354457,-1.833738,-6.888268,1,-0.006040782,-0.01900006,-0.9998013,0,-0.04154685,0.9989609,-0.01873307,0,-0.9991183,-0.04142542,0.006823928,0,-6.919994,1.667219,6.365849,1,0.6796359,0.762991,0.0002330551,0.00191246,-0.02102918,2.26,7,-0.028500773081880357,-0.13299732613839313,0.9907065242410453,-0.010842978698892457,-0.07562314225986716,0.9970775146234516
-0.005963445,-0.04137502,-0.9991258,0,-0.01965005,0.9989556,-0.04125068,0,-0.9997891,-0.01938687,0.006770253,0,6.355971,-1.828394,-6.887935,1,-0.005963461,-0.01965005,-0.9997892,0,-0.04137501,0.9989555,-0.01938687,0,-0.9991259,-0.04125068,0.006770238,0,-6.919661,1.667248,6.365817,1,0.6815508,0.7744312,0.000233735,0.001910576,-0.02102003,2.28,8,-0.028493838570056673,-0.13364293240106476,0.9906198401923857,-0.0108375898997226,-0.07627267937117004,0.9970280964078736
-0.005744338,-0.04092908,-0.9991455,0,-0.02018401,0.9989632,-0.04080557,0,-0.9997797,-0.01993237,0.006564498,0,6.358297,-1.821827,-6.887184,1,-0.005744341,-0.02018402,-0.9997799,0,-0.04092908,0.9989632,-0.01993237,0,-0.9991455,-0.04080557,0.006564497,0,-6.919341,1.667239,6.365796,1,0.6949952,0.7678169,0.000234589,0.001908959,-0.02100736,2.3,9,-0.028608346510958768,-0.13356473480539352,0.9906270863075941,-0.010951950542779778,-0.07619407643941777,0.9970328567779763
-0.005377293,-0.04041539,-0.9991685,0,-0.0198641,0.9989901,-0.04030127,0,-0.9997882,-0.01963087,0.006174684,0,6.360295,-1.820226,-6.88545,1,-0.005377299,-0.0198641,-0.9997882,0,-0.04041539,0.9989901,-0.01963087,0,-0.9991685,-0.04030127,0.006174678,0,-6.919088,1.667237,6.365731,1,0.6829902,0.7631873,0.0002353368,0.001909676,-0.02100457,2.32,10,-0.028281137698886804,-0.1341030702086973,0.9905637505032464,-0.010625922253580592,-0.07673550407744302,0.9969948606639062
-0.00495255,-0.03998724,-0.9991879,0,-0.01978455,0.9990085,-0.039882,0,-0.999792,-0.01957097,0.005738735,0,6.363064,-1.817671,-6.883405,1,-0.004952516,-0.01978455,-0.999792,0,-0.03998724,0.9990085,-0.01957096,0,-0.9991879,-0.03988199,0.005738769,0,-6.918986,1.667235,6.365669,1,0.6877444,0.7717283,0.0002371445,0.001909927,-0.02100229,2.34,11,-0.027984382572443223,-0.13385289554678614,0.9906060148645273,-0.01032846113944641,-0.07648361376424251,0.9970173417328573
-0.004258394,-0.03931344,-0.9992177,0,-0.0201817,0.9990268,-0.03921992,0,-0.9997872,-0.0199989,0.00504756,0,6.368471,-1.810234,-6.880192,1,-0.004258292,-0.02018169,-0.9997873,0,-0.03931344,0.9990268,-0.0199989,0,-0.9992179,-0.03921992,0.005047663,0,-6.918859,1.667159,6.365643,1,0.6909188,0.7609519,0.0002374956,0.001911247,-0.02099828,2.36,12,-0.027941806357459905,-0.13354050918730262,0.9906493768551403,-0.010285119022618966,-0.07616929080718207,0.9970418524137397
-0.004096627,-0.03876282,-0.99924,0,-0.02116501,0.999028,-0.03866783,0,-0.9997677,-0.02099052,0.004912972,0,6.371072,-1.800138,-6.880305,1,-0.004096539,-0.02116501,-0.9997676,0,-0.03876283,0.999028,-0.02099052,0,-0.9992401,-0.03866783,0.00491306,0,-6.918756,1.667186,6.365609,1,0.6925275,0.74878,0.0002400894,0.001914902,-0.02098802,2.38,13,-0.026650586638184252,-0.1318447651669154,0.9909120567083244,-0.008989423650763478,-0.07446254974841704,0.9971832925532756
-0.003172874,-0.0389104,-0.9992378,0,-0.02193736,0.999005,-0.03883168,0,-0.9997544,-0.02179744,0.004023314,0,6.378462,-1.795942,-6.874243,1,-0.003172878,-0.02193737,-0.9997543,0,-0.0389104,0.9990049,-0.02179743,0,-0.9992375,-0.03883168,0.004023308,0,-6.918644,1.667143,6.365405,1,0.6859027,0.7597545,0.0002417834,0.001916641,-0.02096084,2.4,14,-0.026712442340768208,-0.13088625978333737,0.9910374525839675,-0.00904903511997331,-0.07349834571046575,0.997254284594066
-0.002257705,-0.03908762,-0.9992333,0,-0.0225215,0.9989843,-0.039027,0,-0.9997439,-0.02241612,0.0031358,0,6.385522,-1.79323,-6.868221,1,-0.002257781,-0.0225215,-0.9997438,0,-0.03908762,0.9989843,-0.02241612,0,-0.9992331,-0.03902699,0.003135723,0,-6.918631,1.667175,6.365226,1,0.6775193,0.7562322,0.0002420805,0.00192234,-0.02094122,2.42,15,-0.02631940136974062,-0.13058503342171907,0.9910877045740132,-0.008655161117920746,-0.07319512703889365,0.997280081804396
-0.001648545,-0.03964273,-0.9992126,0,-0.02359164,0.9989374,-0.03959288,0,-0.9997203,-0.02350779,0.002581954,0,6.391001,-1.790062,-6.863287,1,-0.001648469,-0.02359164,-0.9997204,0,-0.03964272,0.9989373,-0.02350779,0,-0.9992126,-0.03959288,0.00258203,0,-6.91831,1.667197,6.364855,1,0.6777701,0.752052,0.0002414929,0.00192923,-0.02092783,2.46,16,-0.025907657196689828,-0.130386550734399,0.9911246847325338,-0.008242823372348697,-0.07299526551912035,0.9972982237398427
-0.00180757,-0.04006533,-0.9991955,0,-0.02462494,0.9988958,-0.04000877,0,-0.9996952,-0.02453281,0.002792239,0,6.391235,-1.786402,-6.863401,1,-0.001807628,-0.02462495,-0.9996951,0,-0.04006533,0.9988958,-0.02453281,0,-0.9991953,-0.04000877,0.002792181,0,-6.917898,1.667217,6.364625,1,0.6896427,0.7663713,0.0002414854,0.001937493,-0.02091746,2.48,17,-0.025952923823676272,-0.12967318477796397,0.9912170856550762,-0.008286436332519041,-0.07227771245962196,0.9973501227024096
-0.002135515,-0.04024833,-0.9991875,0,-0.02542412,0.9988689,-0.04018116,0,-0.9996746,-0.02531767,0.003156424,0,6.389907,-1.78264,-6.865055,1,-0.002135559,-0.02542413,-0.9996743,0,-0.04024833,0.9988689,-0.02531765,0,-0.9991874,-0.04018115,0.003156377,0,-6.917578,1.667235,6.364363,1,0.6937216,0.7668686,0.000239769,0.001942886,-0.02090343,2.5,18,-0.02604892126874538,-0.12735414103812348,0.991515192249305,-0.008377106613979586,-0.06994524081342583,0.9975156577078527
-0.002245545,-0.03965913,-0.9992108,0,-0.02587778,0.9988809,-0.03958789,0,-0.9996626,-0.02576846,0.003269315,0,6.389536,-1.775648,-6.866719,1,-0.002245537,-0.02587778,-0.9996625,0,-0.03965913,0.998881,-0.02576846,0,-0.9992107,-0.03958789,0.003269322,0,-6.917371,1.66717,6.364073,1,0.6938782,0.7709922,0.0002355501,0.001945259,-0.02088395,2.52,19,-0.02579224128655037,-0.1278154639750637,0.9914625396142082,-0.008121405594901916,-0.07040909569060101,0.997485138744029
-0.002609968,-0.03930918,-0.9992238,0,-0.02599913,0.998892,-0.03922822,0,-0.9996586,-0.02587656,0.003629088,0,6.387058,-1.772522,-6.869619,1,-0.002609976,-0.02599913,-0.9996585,0,-0.03930918,0.9988919,-0.02587656,0,-0.9992236,-0.03922822,0.00362908,0,-6.917293,1.667133,6.36394,1,0.6979185,0.7682568,0.0002078936,0.001989723,-0.021164,2.54,20,-0.0346810470826477,-0.13176719906303913,0.9906738263547354,-0.017022854105285787,-0.07439059694405545,0.9970838788810185
-0.003272653,-0.03782607,-0.9992791,0,-0.02650666,0.9989365,-0.0377263,0,-0.9996434,-0.02636409,0.004271746,0,6.383007,-1.759094,-6.87659,1,-0.003272583,-0.02650666,-0.9996432,0,-0.03782606,0.9989365,-0.02636408,0,-0.9992789,-0.03772629,0.004271814,0,-6.917282,1.666987,6.363728,1,0.7102788,0.7856065,0.0001886291,0.001625717,-0.02176683,2.56,21,-0.017139010941016414,-0.22907459213232756,0.9732579748162206,0.00020606614135864585,-0.17255826324147672,0.9849992910270698
-0.00399673,-0.03614815,-0.9993385,0,-0.02688448,0.9989891,-0.036028,0,-0.9996306,-0.02672271,0.004964471,0,6.37829,-1.745238,-6.884098,1,-0.003996687,-0.02688449,-0.9996306,0,-0.03614815,0.9989891,-0.0267227,0,-0.9993384,-0.03602799,0.004964514,0,-6.917138,1.666931,6.363472,1,0.7399918,0.8252993,0.0001417771,0.0007434387,-0.02130875,2.58,22,-0.002665648511373634,-0.40873025650447886,0.9126513418254512,0.013597189026733429,-0.3554243573876858,0.9346061430496387
-0.004716396,-0.03323261,-0.9994367,0,-0.02721654,0.9990817,-0.03309238,0,-0.9996186,-0.02704513,0.005616546,0,6.373595,-1.722955,-6.893453,1,-0.004716398,-0.02721654,-0.9996183,0,-0.0332326,0.9990817,-0.02704513,0,-0.9994363,-0.03309236,0.00561654,0,-6.916765,1.66672,6.363282,1,0.7281603,0.8277085,9.468105e-05,0.0006579743,-0.02133801,2.6,23,0.0005140921489392171,-0.444082788125094,0.8959856098176496,0.016479460355550007,-0.3916822585795595,0.9199529529820561
-0.005684733,-0.03018495,-0.9995282,0,-0.02778916,0.999163,-0.03001588,0,-0.9995977,-0.02760541,0.006518841,0,6.367474,-1.698094,-6.904808,1,-0.005684784,-0.02778916,-0.9995976,0,-0.03018496,0.9991631,-0.02760542,0,-0.9995282,-0.03001588,0.00651879,0,-6.916609,1.666366,6.363046,1,0.7193031,0.7825106,0.0001173858,0.0006724015,-0.021345,2.62,24,0.0005669204802455403,-0.4338837185273159,0.9009686994552464,0.016621073318734192,-0.38121289468975306,0.9243378542740704
-0.007322669,-0.02425908,-0.999679,0,-0.02839574,0.9993076,-0.02404208,0,-0.9995701,-0.02821057,0.008006454,0,6.356632,-1.653036,-6.924935,1,-0.007322667,-0.02839574,-0.9995698,0,-0.02425908,0.9993077,-0.02821057,0,-0.9996787,-0.02404208,0.008006452,0,-6.916264,1.665903,6.362709,1,0.7095339,0.772398,0.0001297155,0.0006834184,-0.02134597,2.66,25,0.0025610825217272865,-0.4352807947739941,0.9002911032311921,0.018602844751751068,-0.3826487648799779,0.9237065859367735
-0.008283973,-0.01978639,-0.9997699,0,-0.02886479,0.9993923,-0.01953974,0,-0.999549,-0.02869629,0.008850098,0,6.350392,-1.618827,-6.937925,1,-0.008284001,-0.02886479,-0.999549,0,-0.01978638,0.9993923,-0.02869628,0,-0.9997698,-0.01953975,0.008850069,0,-6.915752,1.665581,6.362474,1,0.7155802,0.7847229,0.000135391,0.0006867218,-0.0213458,2.68,26,0.0030034734288705385,-0.4353424828517468,0.9002599078998456,0.01904460955558109,-0.3827126035959036,0.9236711351426546
-0.009097099,-0.01501424,-0.9998459,0,-0.02895745,0.9994719,-0.01474515,0,-0.9995393,-0.02881884,0.009527087,0,6.344569,-1.584766,-6.95006,1,-0.009097118,-0.02895744,-0.9995393,0,-0.01501424,0.9994718,-0.02881884,0,-0.9998459,-0.01474515,0.00952707,0,-6.915066,1.665172,6.362189,1,0.7262906,0.7856122,0.0001418758,0.0006932679,-0.02134534,2.7,27,0.00561114786135391,-0.4348563160949173,0.9004823703838045,0.021655834000899928,-0.38221709848577773,0.9238187671176846
-0.01023805,-0.00899604,-0.9999071,0,-0.02990355,0.9995151,-0.008686332,0,-0.9995004,-0.02981184,0.0105021,0,6.337822,-1.536487,-6.96621,1,-0.01023805,-0.02990355,-0.9995003,0,-0.008996042,0.9995151,-0.02981184,0,-0.9999071,-0.008686329,0.0105021,0,-6.914498,1.664754,6.36201,1,0.7353016,0.797281,0.0001418153,0.0006974259,-0.02134387,2.72,28,0.00449214775234945,-0.4325990838949462,0.901575206636598,0.020556484659588477,-0.37989946063702057,0.9247993462076739
-0.0107547,-0.005626597,-0.9999263,0,-0.03022603,0.9995291,-0.005299265,0,-0.9994853,-0.03016681,0.01091969,0,6.334537,-1.510802,-6.974343,1,-0.01075469,-0.03022602,-0.9994853,0,-0.005626595,0.999529,-0.03016681,0,-0.9999263,-0.005299265,0.01091971,0,-6.914204,1.6646,6.361858,1,0.7318951,0.7921295,0.0001346665,0.0007034378,-0.02134424,2.74,29,0.0024863698512587926,-0.43035280030877815,0.9026573465226744,0.01857030772154423,-0.3775924586846091,0.9257856548983889
-0.01118696,-0.00162836,-0.999936,0,-0.03086651,0.9995227,-0.001282363,0,-0.9994609,-0.03085019,0.01123178,0,6.332348,-1.478428,-6.982669,1,-0.01118686,-0.03086651,-0.999461,0,-0.001628358,0.9995226,-0.03085019,0,-0.9999362,-0.001282362,0.01123188,0,-6.913792,1.664225,6.361753,1,0.7295451,0.8045313,0.0001352616,0.0007172623,-0.02134435,2.76,30,0.0014508369507743545,-0.4248933404678552,0.9052422572428938,0.017580999415619743,-0.3719919760227783,0.9280694361060582
-0.01243877,0.00946806,-0.9998778,0,-0.03154941,0.9994536,0.009856526,0,-0.9994248,-0.03166815,0.01213324,0,6.324343,-1.395615,-7.005569,1,-0.01243875,-0.03154941,-0.9994248,0,0.00946806,0.9994535,-0.03166816,0,-0.9998779,0.009856528,0.01213327,0,-6.912834,1.663432,6.36151,1,0.7428641,0.8028359,0.000142647,0.0007301942,-0.02134451,2.78,31,0.0017434033645164252,-0.42034412986240266,0.9073630877630674,0.01791131017930278,-0.36732835107776374,0.9299188499337735
-0.01250219,0.02144079,-0.9996921,0,-0.03028507,0.9993033,0.0218112,0,-0.9994632,-0.03054843,0.01184416,0,6.321973,-1.318896,-7.021593,1,-0.0125022,-0.03028507,-0.999463,0,0.02144079,0.9993033,-0.03054843,0,-0.9996918,0.0218112,0.01184414,0,-6.912113,1.662588,6.361453,1,0.7376163,0.8026043,0.0001533888,0.0007588196,-0.02134435,2.8,32,0.0006557882276652603,-0.41321400783733353,0.9106337099343557,0.01688214650826595,-0.360020395334637,0.9327916745299376
-0.01101315,0.04113273,-0.9990929,0,-0.02734431,0.9987676,0.04142074,0,-0.9995653,-0.02777568,0.009874821,0,6.328278,-1.198331,-7.036529,1,-0.01101314,-0.02734431,-0.9995655,0,0.04113272,0.9987675,-0.02777568,0,-0.9990931,0.04142075,0.009874834,0,-6.911162,1.661355,6.361729,1,0.7426233,0.8032448,0.0001617661,0.0007638856,-0.02134403,2.82,33,-0.002887103663432451,-0.4041040703811269,0.914708458982337,0.013412424535074732,-0.35068703050134026,0.9363966646172139
-0.009367704,0.0530889,-0.9985459,0,-0.02569705,0.9982471,0.05331409,0,-0.999626,-0.02615911,0.007987022,0,6.337612,-1.124352,-7.039998,1,-0.009367669,-0.02569705,-0.9996258,0,0.05308889,0.9982471,-0.02615911,0,-0.9985458,0.05331408,0.007987055,0,-6.910701,1.66057,6.362057,1,0.7426233,0.8032448,0.0001683421,0.0007672653,-0.02134474,2.84,34,-0.0022366915739805353,-0.400632459355143,0.9162361211619264,0.014089954571090517,-0.34713378123506583,0.9377097691213577
-0.002523899,0.08439527,-0.9964292,0,-0.02157683,0.9961957,0.08443016,0,-0.9997641,-0.02171287,0.0006933212,0,6.379956,-0.9309081,-7.029286,1,-0.002523904,-0.02157682,-0.9997639,0,0.08439526,0.9961957,-0.02171288,0,-0.996429,0.08443016,0.0006933145,0,-6.909519,1.65851,6.36311,1,0.7432944,0.8002359,0.0001755981,0.0007730179,-0.02134578,2.86,35,-0.0023136678197981653,-0.3985577087878985,0.9171403380655332,0.014029102668857502,-0.3450102677836455,0.9384940593323775
0.01294988,0.1274554,-0.9917599,0,-0.01677034,0.9917311,0.1272328,0,-0.9997756,-0.01498448,-0.01498032,0,6.480648,-0.6657888,-6.966114,1,0.01294992,-0.01677033,-0.9997754,0,0.1274554,0.991731,-0.0149845,0,-0.9917595,0.1272328,-0.01498027,0,-6.907775,1.655284,6.364861,1,0.6998698,0.7677104,0.001220635,0.0004547653,-0.02151238,2.88,36,-0.15148323280459308,-0.4052906489693716,0.9015499542660157,-0.135394581866604,-0.35247765036721657,0.9259739808400524
0.02313966,0.1488393,-0.9885906,0,-0.01408283,0.9888058,0.148542,0,-0.9996331,-0.01048495,-0.02497673,0,6.546598,-0.5402727,-6.914555,1,0.02313968,-0.01408284,-0.9996331,0,0.1488393,0.9888058,-0.01048495,0,-0.9885907,0.148542,-0.02497671,0,-6.906737,1.653521,6.365829,1,0.6998698,0.7677104,0.001870567,0.0002311172,-0.02170611,2.9,37,-0.2596873799355937,-0.45128676806550094,0.8537579971345401,-0.24443314817522854,-0.40104168895695275,0.8828465324118919
0.04780012,0.1907686,-0.9804707,0,-0.00779292,0.981634,0.190615,0,-0.9988266,0.001470707,-0.04840887,0,6.703351,-0.3115298,-6.776345,1,0.04780012,-0.007792905,-0.9988264,0,0.1907686,0.9816339,0.001470692,0,-0.9804704,0.190615,-0.04840886,0,-6.904997,1.64972,6.367908,1,0.6480312,0.5991145,0.002388528,3.089143e-05,-0.02188869,2.92,38,-0.3349540259694011,-0.46423193395606804,0.819935675515036,-0.320290519729736,-0.4158381434658133,0.8511713231836239
0.08046854,0.2294209,-0.9699954,0,-0.003495887,0.97321,0.2298912,0,-0.9967511,0.01510804,-0.07911479,0,6.910816,-0.1143525,-6.570577,1,0.08046851,-0.003495852,-0.996751,0,0.2294208,0.97321,0.01510801,0,-0.9699952,0.2298912,-0.07911479,0,-6.903296,1.645966,6.37026,1,0.6804326,0.5823599,0.002788376,0.0001534958,-0.02199977,2.94,39,-0.4123264380418852,-0.45107137737681613,0.7915311244689452,-0.39815678445147634,-0.40425777173769284,0.823435989609961
0.1118714,0.2640798,-0.9579909,0,-0.003584817,0.9641435,0.2653572,0,-0.9937162,0.02625166,-0.1088068,0,7.11063,0.07157254,-6.353811,1,0.1118714,-0.003584826,-0.9937163,0,0.2640798,0.9641435,0.02625167,0,-0.957991,0.2653572,-0.1088068,0,-6.901271,1.642514,6.372733,1,0.6900718,0.5610412,0.002713058,0.0004275589,-0.02186273,2.96,40,-0.3962539599493699,-0.42970211320562396,0.8113808557829449,-0.3817331584109131,-0.3817960626242646,0.8417312886748581
0.1407813,0.2880785,-0.9472018,0,-0.008723199,0.957054,0.2897784,0,-0.9900022,0.03253275,-0.1372483,0,7.296989,0.2109746,-6.135489,1,0.1407814,-0.008723221,-0.9900024,0,0.2880785,0.957054,0.03253277,0,-0.9472018,0.2897784,-0.1372483,0,-6.899603,1.639672,6.375087,1,0.7111687,0.6042767,0.00253363,0.0008679962,-0.02166633,2.98,41,-0.37151626262813664,-0.392314342962611,0.8414660557079151,-0.3564633044367211,-0.3427612388391584,0.8691654881203573
