time,alpha,beta,value,repro
33.59306,-3.216851,-2.469754,0.01595985,0.0002533309
40.46745,-4.983905,0.6604201,0.03273087,0.0003943478
64.4426,1.024864,-2.008801,0.02401386,0.0002858793
41.11516,3.529205,1.266443,0.01866967,0.000259301
19.90598,-3.759047,-1.88383,0.01562799,0.0003811705
32.60326,-4.121698,-1.730569,0.01545546,0.0002239922
52.46216,-2.226353,0.980793,0.03286495,0.0004108118
21.07205,-2.278898,1.054846,0.01603096,0.000372813
26.83624,-1.357582,-0.2734345,0.02078435,0.0003299103
32.82111,-2.774722,-0.7114037,0.02127152,0.0003082828
41.93048,0.1455797,1.553898,0.01976315,0.0002707281
26.99628,-1.11366,2.292531,0.01163809,0.0002327618
19.21957,1.287222,0.3335793,0.01311989,0.0003364074
38.26337,1.421925,2.929635,0.02678471,0.000418511
53.21347,2.197095,-0.2658034,0.01905866,0.0002216123
28.99652,-4.628848,1.630938,0.01655817,0.0003124182
29.97986,-4.503854,-1.080733,0.01509449,0.0003211594
35.39771,2.945072,0.3595753,0.02611987,0.0003002285
