time,alpha,beta,value,repro
14.12822,2.147323,-4.976357,0.0102518,0.0003106607
52.24538,0.9688402,-0.5530443,0.02145275,0.0002023844
26.07043,-4.138376,3.694447,0.01430705,0.0002805303
38.79909,1.567057,-1.32454,0.02178646,0.0002757779
24.42804,-1.668671,1.136613,0.02304405,0.0003491523
45.74281,4.650389,-1.045383,0.01724037,0.0001741451
18.65469,-4.986418,3.283204,0.01804459,0.0003470114
58.49841,-0.8209788,-1.582349,0.02480896,0.0001824189
46.4408,-3.077521,1.839624,0.01832047,0.0001850553
36.03357,-2.324136,0.9286201,0.01807277,0.0002409703
27.46674,-4.835471,1.932152,0.0193302,0.0003790235
34.20004,-0.7443751,2.835862,0.01751372,0.000312745
22.79114,-3.758991,-1.224964,0.01563502,0.0003553413
36.8848,-3.223066,4.48239,0.04701414,0.0005342516
43.83463,-0.1551507,3.580942,0.0205204,0.0002664987
42.76031,-3.112466,0.2959486,0.01775942,0.0001691373
17.55548,-2.306964,-4.905336,0.01119616,0.000228493
50.23999,0.2933267,-0.01834395,0.0221769,0.0001928426
