time,alpha,beta,value,repro
8.169539,-0.09904648,0.1370409,0.001009588,4.589035E-05
13.22068,-0.6384621,3.064036,0.001693661,4.457002E-05
23.75893,1.595198,0.8879856,0.002295256,4.098671E-05
21.06386,0.8459744,0.4333327,0.002338066,4.101871E-05
5.401505,-4.966577,-2.499449,0.0006700699,4.187937E-05
11.4977,2.050013,-1.849519,0.001718944,4.407548E-05
21.87863,0.508107,-0.01684335,0.002055356,4.194604E-05
10.41823,0.7954991,-1.652236,0.0007206891,3.603445E-05
9.484596,-4.744773,1.419951,0.001195749,4.270533E-05
16.08266,1.65241,-1.346508,0.001664043,4.37906E-05
26.61105,-1.125803,1.879977,0.002812372,4.19757E-05
11.43335,-2.619972,0.1121015,0.00113727,3.790901E-05
6.406296,1.421913,1.85572,0.0006350369,4.535978E-05
15.88585,1.322331,0.1718554,0.001949305,4.641202E-05
28.30681,0.8592697,-0.4948407,0.003177913,4.181465E-05
13.61362,0.7055958,0.7047442,0.001585619,4.663584E-05
24.66055,-3.519918,-3.048871,0.001429084,3.86239E-05
23.00186,-0.2586428,-0.405993,0.002578152,3.847988E-05
