2,14
16,41
118,132
133,147
181,192
194,206
332,340
358,367
369,381
409,417
497,505
515,537
539,548
550,558
670,678
679,693
746,762
797,812
827,835
851,864
865,873
893,904
921,936
939,951
1008,1023
1037,1049
1064,1090
1106,1119
1120,1131
1135,1149
1150,1163
1217,1228
1229,1241
1242,1250
1251,1283
1284,1300
1340,1348
1437,1446
1449,1466
1468,1485
1511,1525
1562,1571
1576,1592
1608,1622
1633,1652
1653,1661
1662,1681
1682,1690
1691,1705
1840,1881
1889,1897
1911,1921
1961,1969
1971,1980
1995,2005
2021,2030
2057,2065
2066,2075
2078,2087
2120,2130
2229,2241
2305,2323
2334,2346
2347,2359
2361,2390
2392,2409
2413,2422
