time,alpha,beta,value,repro
34.35504,-0.4975569,-2.390854,0.005478645,4.72297E-05
126.7737,0.09441648,-0.9689065,0.01772224,4.603179E-05
95.98198,-1.498354,2.221252,0.01424044,4.450137E-05
98.33487,0.4349149,-0.9446909,0.01414016,4.532103E-05
88.49847,-0.5333587,-0.5679998,0.01206496,4.518712E-05
78.55368,4.720549,-2.054103,0.009861128,4.523453E-05
41.76868,0.4228987,-1.052123,0.006046999,4.916259E-05
85.06763,0.6348607,-2.925452,0.009123354,4.036882E-05
58.54407,-1.016101,-0.6024149,0.009508005,4.730351E-05
68.7514,-0.1762084,-1.100037,0.008021878,4.051454E-05
49.77771,-1.973402,0.6931366,0.006153413,4.626626E-05
54.04138,0.2003567,-1.19083,0.006586463,4.333199E-05
37.01788,1.186561,0.298409,0.004879067,4.64673E-05
35.86945,0.1994229,-0.6157331,0.005396836,4.387672E-05
53.28082,2.744615,-0.8995696,0.007764282,4.462231E-05
60.33911,0.1448169,-0.9747812,0.0074669,4.171453E-05
35.17529,0.2556521,-0.6117792,0.004801172,4.529408E-05
89.57642,0.212702,1.275963,0.01267189,4.141142E-05
