time,alpha,beta,value,repro
29.98926,0.5455739,-1.267623,0.004349945,4.67736E-05
120.5604,1.202324,-1.019654,0.01367765,4.383863E-05
94.17453,0.6544071,-0.03704593,0.0121004,4.448677E-05
85.36606,1.323059,-0.4797841,0.01120424,4.376655E-05
82.90369,1.103419,-0.8436432,0.01019755,4.532246E-05
77.34262,4.788524,-2.074272,0.00861146,4.416133E-05
38.42548,1.697309,1.918058,0.004725499,4.773232E-05
77.84039,1.856353,-2.525754,0.00739336,3.932638E-05
59.93665,1.502153,1.185438,0.007846311,4.642787E-05
70.02423,1.308228,-2.745648,0.00709274,3.940411E-05
46.50769,0.9827438,-0.453928,0.005060984,4.643105E-05
52.4538,0.341904,-0.04855342,0.005418594,4.26661E-05
30.24884,1.129811,0.4950468,0.003410731,4.372733E-05
33.58868,-0.6897711,0.425334,0.004156268,4.375019E-05
50.68842,1.455064,-0.2101728,0.006506046,4.366474E-05
57.59839,1.301023,0.6521651,0.006126757,3.978414E-05
29.245,0.112711,-0.5856207,0.003383523,4.282941E-05
96.4292,1.083537,0.8766465,0.009734914,4.039383E-05
