time,alpha,beta,value,repro
27.65491,-1.143748,-0.3528044,0.004278806,4.918168E-05
57.85535,1.108344,-0.6068974,0.008181741,4.784644E-05
49.86512,-3.097935,0.002483869,0.005777788,4.344202E-05
71.51424,0.5575389,0.2804699,0.008648835,4.302903E-05
27.70917,0.3296092,-0.6073178,0.003960798,4.950997E-05
45.29172,2.233106,-1.269395,0.005950006,4.311599E-05
55.08725,0.1249561,0.5242972,0.006377154,4.490953E-05
26.62439,-0.2428843,-1.605953,0.002692577,4.487628E-05
32.45911,1.949619,1.928261,0.0047232,4.819592E-05
50.64597,0.329725,-0.7909579,0.005465092,4.337375E-05
65.53824,-1.188493,1.868084,0.006118032,4.248634E-05
33.17523,1.659611,1.061357,0.003446916,4.363185E-05
14.6944,0.8921275,-0.7524956,0.001809399,4.761575E-05
39.33777,0.9279848,0.08901823,0.004913924,4.7708E-05
62.45947,0.8649191,-0.2910354,0.008080455,4.275373E-05
37.37537,0.6688193,0.24539,0.003924837,4.563764E-05
39.74054,0.3580273,-1.199879,0.004785165,4.430709E-05
67.40399,1.00361,0.6004977,0.007495332,4.05153E-05
