time,alpha,beta,value,repro
26.15344,-0.3251275,-2.977925,0.003370542,4.681308E-05
70.05,-0.2397554,-2.551378,0.0107095,4.499792E-05
47.58561,-1.287093,2.628376,0.006003942,4.28853E-05
64.97682,-0.666546,-2.056096,0.009519597,4.490376E-05
32.51729,-2.443764,-3.442834,0.004672969,4.367261E-05
57.6554,2.390857,-2.640442,0.006802503,4.332805E-05
20.67319,-1.019086,-0.6255743,0.003550921,5.072744E-05
72.23914,0.4672139,-3.871796,0.007622512,3.970058E-05
55.91513,-1.147082,-1.041063,0.007374294,4.608934E-05
57.60782,-1.032404,-4.038987,0.005766448,3.81884E-05
25.03638,-3.333575,0.7963414,0.003450695,4.600926E-05
37.14771,-2.450269,-0.3720423,0.00442207,4.293272E-05
23.82336,0.03240252,-1.634646,0.003747605,4.931059E-05
31.45483,-0.5953736,0.004792623,0.004379668,4.423907E-05
39.29095,1.293182,-2.494789,0.006264015,4.32001E-05
45.34631,-0.9196785,-2.221063,0.005487286,4.03477E-05
27.19849,-0.9641856,-4.441339,0.003682884,4.332804E-05
82.75153,-1.600402,1.809703,0.009451048,4.056243E-05
