time,alpha,beta,value,repro
74.18378,-1.852342,0.8655712,0.009871448,4.348656E-05
85.41974,0.5448691,2.221503,0.01136946,4.603021E-05
56.6963,-0.5757819,3.250464,0.006685044,4.398055E-05
126.842,2.020365,1.85383,0.01285335,4.186758E-05
60.7951,0.4757853,2.718359,0.009104135,4.574942E-05
42.71823,2.309442,-0.454248,0.006759961,4.172815E-05
66.90482,-0.8378788,4.47674,0.008170889,4.750517E-05
43.84912,-1.856065,2.522571,0.005149485,4.597754E-05
34.91937,-0.1259536,2.499103,0.004074138,4.52682E-05
68.4765,-0.1934378,1.722161,0.006719958,4.392129E-05
81.54486,1.032115,2.181797,0.007727203,4.269173E-05
46.83801,1.540533,2.485367,0.004406689,4.118401E-05
34.37115,0.7178473,2.037001,0.003149037,4.630936E-05
47.24219,1.188923,3.120422,0.005488668,4.536089E-05
63.24841,1.026975,0.4422317,0.007900745,4.247712E-05
35.51971,0.3664338,2.31856,0.004300819,4.300819E-05
47.01996,0.7448951,1.836814,0.005035047,4.416708E-05
67.19849,1.461245,2.806697,0.007197517,4.184603E-05
