time,alpha,beta,value,repro
68.11292,-0.5560426,0.09411735,0.0101387,4.408132E-05
80.11179,0.5356344,0.6865144,0.01145958,4.6208E-05
59.6674,-2.184415,-0.1156745,0.006418118,4.250409E-05
103.8857,1.66724,0.3128092,0.01297021,4.224824E-05
64.89871,-0.479776,0.313561,0.009344728,4.649118E-05
42.43936,2.229551,-1.270071,0.007119722,4.263306E-05
66.71646,-0.2811998,0.3500018,0.007622635,4.537283E-05
38.08179,0.3236327,0.004569858,0.004941026,4.491842E-05
32.17188,1.631613,1.420982,0.003950772,4.489514E-05
62.828,1.477428,-0.4433681,0.006518015,4.345343E-05
71.15344,0.9833391,0.2584149,0.008137408,4.37495E-05
44.24109,1.642092,1.415177,0.004393406,4.105987E-05
25.44196,1.004202,1.166173,0.003156584,4.856282E-05
48.40558,0.09638939,1.353164,0.005501034,4.546309E-05
64.3219,0.8477618,-0.06022828,0.008175047,4.257837E-05
33.35223,-0.003839924,-0.6525789,0.004071058,4.196967E-05
39.15857,1.256597,-0.422253,0.005150145,4.439781E-05
61.68439,1.028235,0.071264,0.007142091,4.081195E-05
