error
3.5912534932288205
3.6140610500063044
3.805995547296558
3.7746340425120164
3.9121636037416585
3.838749882136982
3.8976079505625276
3.5975622256343773
3.7579929690204246
3.7154981084346623
3.5945992915552836
3.8610871744529316
3.465200103426179
3.455971272541012
3.554260926476578
3.7613545654666654
3.709807040761128
3.665970799183128
