error
3.6948581618996403
1.3739936258291112
5.064734510247897
5.261625282578818
2.883333747768766
5.404423475944878
5.249946526253596
5.374474244502657
2.8593776468442877
3.2541547143976364
5.315944555766238
6.222799861245217
0.9738520572458595
4.683383586053542
2.066963664214165
1.3741640993128625
1.9945897366081213
4.5857427128506085
