time,alpha,beta,value,repro
72.20293,-2.415578,-2.236179,0.01058619,4.504763E-05
71.49772,-0.8152091,-0.7751875,0.01071434,4.559295E-05
62.94925,-2.807675,-0.2799183,0.006372794,4.277043E-05
98.93359,-0.2260064,-0.4047906,0.01251027,4.170089E-05
64.63272,-2.108651,-2.484738,0.009258726,4.583528E-05
49.68652,0.3472834,-2.563547,0.006999368,4.242042E-05
57.93591,-2.544628,0.1159817,0.007268673,4.571493E-05
35.08118,-1.882719,-1.544856,0.005303656,4.572117E-05
29.71844,-2.346907,-1.945381,0.0039062,4.542094E-05
66.62805,-1.445831,-2.520492,0.006936976,4.446779E-05
75.93732,-0.6315991,0.4237444,0.007898496,4.246504E-05
41.93219,-2.258235,-1.086355,0.00469466,4.307027E-05
26.16455,-1.048985,-1.042654,0.003158919,4.859875E-05
41.01068,-2.736124,-0.8306629,0.005253059,4.607947E-05
60.60339,-0.5965599,-0.5174059,0.008323513,4.203794E-05
27.43787,-1.671674,-2.221874,0.003985693,4.240099E-05
55.2616,-1.520687,-1.603655,0.005228554,4.546569E-05
64.11548,0.8960232,-0.7418407,0.00669468,3.938047E-05
