time,alpha,beta,value,repro
14.81158,-0.9065163,-2.528432,0.001610837,4.027093E-05
53.27777,-0.9934112,-2.290815,0.007445506,4.254575E-05
27.08354,-0.5357053,1.761583,0.003052203,4.069604E-05
49.52301,-0.4108986,-1.515382,0.006847758,4.334024E-05
22.48785,-4.306413,-2.631791,0.002935635,4.254543E-05
44.11339,4.127828,-4.737413,0.004965625,4.138021E-05
11.67281,-1.236717,0.3680306,0.001983457,4.837701E-05
46.71741,0.6606505,-3.860175,0.005141362,3.985552E-05
38.42538,-2.333013,-0.7626308,0.005569029,4.527665E-05
41.62402,0.09307498,-3.818845,0.004152013,3.548729E-05
22.33536,-3.59541,-0.2647499,0.002324344,4.385554E-05
31.88855,-1.103677,-2.23381,0.003201942,4.158366E-05
15.65479,1.160276,1.120001,0.002050779,4.660862E-05
27.39099,-0.6644294,0.4255257,0.003054572,4.363674E-05
31.96017,2.723428,-2.17573,0.003789522,4.119045E-05
38.12775,-1.32684,-1.051472,0.003796233,3.758647E-05
16.78552,-0.7626378,-1.323409,0.00225269,4.171648E-05
56.26447,-1.91069,-0.9389552,0.006323692,3.879566E-05
