time,alpha,beta,value,repro
17.51843,-0.09844361,0.1387366,0.002257708,4.607568E-05
43.24723,0.04666262,-0.4427725,0.004859375,4.764093E-05
36.7254,-0.7929822,-0.003729255,0.0038224,4.20044E-05
58.21303,0.5708644,0.2080267,0.006263494,4.23209E-05
20.83434,-1.06606,-1.258464,0.002433489,4.771546E-05
35.27896,2.221349,-1.498512,0.004112659,4.154201E-05
53.86082,0.1233767,-0.8279056,0.004683943,4.336984E-05
14.6239,0.8517779,-1.659964,0.001670892,4.515925E-05
24.67587,-0.1073559,2.034157,0.002807737,4.456725E-05
43.1116,0.3544048,-0.81768,0.004001569,4.349531E-05
56.21365,-1.188791,1.85603,0.004533947,4.084637E-05
23.60757,1.642171,1.114933,0.002246674,4.160508E-05
19.90121,2.325206,-0.8712408,0.001201493,4.621125E-05
40.09943,0.06733309,0.3667999,0.003635962,4.66149E-05
49.99524,0.8980752,-0.2938152,0.00589177,4.17856E-05
24.41614,0.5668183,-0.3610113,0.002911449,4.219492E-05
34.81641,-0.7091035,-0.2334018,0.003344442,4.343431E-05
53.07123,1.099518,0.6329838,0.005123771,3.881645E-05
