time,alpha,beta,value,repro
32.26001,2.003239,-4.710304,0.02038648,0.000239841
83.11588,0.8189453,0.5045586,0.04266367,0.0002061047
67.96692,-4.138381,3.370008,0.04022832,0.000273662
92.14679,4.823491,-1.363225,0.06690992,0.0003312372
49.6019,-2.896261,-1.457347,0.04375408,0.0003472546
90.22018,4.960176,-2.736201,0.03910495,0.000204738
46.05228,-4.776721,3.402683,0.04356027,0.0003924349
79.99667,2.480433,-1.792274,0.04012212,0.0002068151
70.21698,-2.757423,-1.256153,0.04025622,0.0002118749
63.078,-2.16738,1.001526,0.03480789,0.0002400544
51.09308,-3.109277,1.98358,0.05506309,0.0004706247
54.88446,-0.9348628,2.669834,0.03472632,0.0002918178
35.34961,-2.890336,-0.3435763,0.03109057,0.0003048095
64.96027,-4.500314,2.495216,0.08059405,0.0004855063
63.14142,-1.572093,0.5931234,0.0749644,0.0004571
74.8924,-1.338828,-0.1516136,0.03611458,0.0002006366
36.51465,-2.217202,-4.95161,0.02192395,0.0002170688
97.00391,-3.209594,2.84277,0.04314485,0.0001979122
