time,alpha,beta,value,repro
145.0868,0.8677879,-0.6234755,0.09774256,0.0002800646
154.9541,-0.4304051,1.714751,0.08900271,0.0002493073
112.669,-2.164233,1.314852,0.07927307,0.0003096604
165.6756,4.331385,2.986827,0.2076078,0.0005831681
178.4872,-2.684205,-1.059468,0.1282006,0.0003759549
106.9946,2.020258,0.1221357,0.0567872,0.0002366133
139.5431,-2.239862,0.9451745,0.0961882,0.000371383
129.5007,0.1559242,-0.1533741,0.07311099,0.0003549077
75.64966,-2.320748,-0.8447704,0.05525099,0.0002892722
133.9587,-2.890028,-0.4328128,0.06670876,0.0002863037
153.3846,-1.457029,1.913522,0.1054376,0.0004070951
85.11926,-3.568418,2.817767,0.03849827,0.0002238271
103.2491,0.7637056,0.5364174,0.07239617,0.0003770634
106.4216,-3.033997,4.882634,0.1139081,0.0005373025
127.1072,2.117597,0.4947117,0.05039065,0.0002354703
92.35303,-2.13943,1.075941,0.04660809,0.0002694109
82.85083,1.567757,-0.7400497,0.05604475,0.0003130992
110.0232,1.402531,0.3188287,0.05415948,0.000238588
