time,alpha,beta,value,repro
79.92899,2.30411,-2.577309,0.05358931,0.000279111
219.1715,-0.7113172,0.8917989,0.08611188,0.0002147428
203.963,-1.05359,4.63366,0.1075156,0.0002654707
155.1011,4.817378,-1.458919,0.1215028,0.000335643
157.5708,-2.383035,-1.081852,0.1405344,0.000367891
143.5032,4.932163,-1.047017,0.07249985,0.000223765
88.22803,1.744004,4.913256,0.0901584,0.0004252754
119.8799,0.4373736,-4.998149,0.06376009,0.0002370264
115.5531,-2.513447,1.278908,0.06285771,0.0002261069
127.9229,-2.154673,1.026751,0.06151903,0.0002563293
104.6833,-3.109057,1.170067,0.1023541,0.0004411814
89.74402,-3.555287,4.94503,0.05613558,0.0002698826
87.4314,0.4257447,-0.1280052,0.06412957,0.0003113086
92.2948,-1.905208,3.667173,0.1186822,0.000488404
89.30774,0.3544454,1.67114,0.09255879,0.000407748
112.3333,-1.496372,-0.2949476,0.05848345,0.0002232193
54.74768,-1.632271,-0.2093621,0.03097092,0.0002150758
145.9929,-3.212005,2.705748,0.06419637,0.0001987504
