time,alpha,beta,value,repro
169.7368,0.8470382,-0.7605779,0.09776643,0.000280133
170.5876,-0.6264712,4.54178,0.08824347,0.0002471806
124.5578,-0.76023,1.440947,0.07949939,0.0003105445
168.5994,4.320844,2.986952,0.2072479,0.0005821569
187.1449,-2.682493,-1.064212,0.1293944,0.0003794556
132.4194,1.38811,0.378676,0.05689337,0.0002370557
145.7834,-2.100412,0.7690461,0.09612259,0.0003711297
140.8268,0.4096153,0.2318591,0.07320731,0.0003553753
88.78613,-3.328438,1.660211,0.05517595,0.0002888793
148.1821,0.3273536,-0.8228902,0.06661962,0.0002859211
171.5138,-1.494224,2.016799,0.1055363,0.0004074762
90.8512,-3.4888,2.802209,0.03848594,0.0002237554
100.5695,0.7659837,0.5348249,0.07259347,0.000378091
121.3295,-0.7286498,4.956679,0.1145201,0.0005401893
121.4608,2.117096,0.4996708,0.05046294,0.0002358081
89.59839,-2.169152,1.106248,0.04665333,0.0002696724
97.42212,1.610561,-1.165339,0.05612041,0.0003135219
143.1953,2.947675,0.3185651,0.05425036,0.0002389884
