time,alpha,beta,value,repro
27.71432,-0.4933695,-2.133744,0.004267615,4.588833E-05
107.8572,0.5853415,-0.6851014,0.0136168,4.392516E-05
89.74802,-1.442475,3.110968,0.01215325,4.435493E-05
81.12672,1.153737,-0.2799098,0.01088768,4.320509E-05
75.86771,-0.5147017,-0.5547937,0.01002098,4.473653E-05
69.36447,4.715874,-1.167492,0.008383462,4.389247E-05
33.5683,0.02258059,1.869266,0.005076264,4.881023E-05
66.02042,1.191887,-0.5828812,0.007475399,3.976276E-05
55.8349,-0.1800762,0.5847188,0.007793726,4.611673E-05
55.513,-0.2204471,-1.253233,0.006975811,3.941136E-05
43.84863,0.821569,-0.4334023,0.005133639,4.666945E-05
41.89136,0.344164,-0.04769789,0.00530805,4.212738E-05
27.85852,1.131294,0.4949895,0.003469706,4.392033E-05
29.33325,0.2113717,1.459886,0.004183008,4.403167E-05
45.60535,1.571756,-0.04294509,0.00653246,4.354973E-05
49.37292,1.268882,0.7677631,0.006382324,4.065174E-05
27.41357,0.6662654,8.798073E-05,0.003394359,4.296657E-05
75.94873,-1.414279,1.726905,0.009593599,3.980746E-05
