time,alpha,beta,value,repro
94.20857,-3.294892,0.852184,0.01199453,4.595604E-05
123.7175,-2.093533,4.022963,0.01503316,4.912798E-05
62.99718,-2.317291,3.104163,0.007351605,4.428678E-05
146.3958,-0.9667543,3.301701,0.01557919,4.4009E-05
90.12479,-2.15975,3.020534,0.01233418,4.953485E-05
58.59503,-0.00860778,1.61401,0.008047841,4.350184E-05
78.5575,-3.486644,4.05891,0.008909253,4.738965E-05
55.08667,-3.674266,3.566619,0.006393185,4.771034E-05
40.59186,-2.879898,3.236105,0.005715327,4.884895E-05
79.16559,-2.824134,3.47955,0.007847011,4.408433E-05
109.7499,-2.721876,3.492328,0.009342072,4.491381E-05
51.50653,-1.320353,3.038921,0.005622525,4.325019E-05
37.2276,-2.527605,2.851427,0.003761484,4.701856E-05
52.95386,-2.070491,3.525718,0.006347304,4.701707E-05
88.04468,-1.93849,3.515283,0.01012819,4.521515E-05
44.72791,-1.567073,2.520932,0.005689576,4.702129E-05
70.69421,-1.682468,3.491366,0.006332559,4.622306E-05
82.69727,-2.848527,3.497518,0.009051313,4.269487E-05
