time,alpha,beta,value,repro
166.2574,1.000936,-0.4580626,0.09780204,0.0002802351
172.3871,-0.4274633,1.71615,0.088926,0.0002490924
120.7847,-2.219066,1.475093,0.07918295,0.0003093084
189.2516,3.814928,3.485084,0.2075127,0.0005829009
181.3074,-2.643316,-1.173372,0.1288154,0.0003777577
117.1575,2.019743,0.1215711,0.05682987,0.0002367911
159.1227,-0.1376702,0.6041662,0.09581508,0.0003699424
139.8226,0.1581807,-0.1527543,0.07303443,0.0003545361
82.9657,-2.39372,-0.8278178,0.05526032,0.0002893211
216.3428,0.3757412,-0.8460585,0.06672822,0.0002863872
163.4722,-1.427161,1.893417,0.1054619,0.0004071887
95.55652,-3.492513,2.804071,0.03848606,0.0002237562
104.8103,0.5812048,0.5570186,0.07241503,0.0003771616
115.9578,-3.033997,4.882634,0.1138865,0.0005372005
137.6091,1.217457,0.3917315,0.05037274,0.0002353866
94.40723,-2.139957,1.076269,0.0466308,0.0002695422
102.6909,1.582188,-0.7409687,0.05603143,0.0003130247
133.1616,0.7008818,0.3488806,0.05381526,0.0002370716
