time,alpha,beta,value,repro
37.41764,0.7098905,-3.976882,0.005674873,4.729061E-05
125.5715,1.669157,-3.780636,0.01712933,4.604658E-05
95.95752,0.6732975,-0.02574324,0.01474609,4.537258E-05
98.99478,2.500382,-3.29932,0.01355512,4.503362E-05
78.45847,0.9908636,-2.777716,0.01181893,4.511042E-05
70.93661,4.432884,-4.567836,0.009796302,4.493717E-05
40.30493,0.3297008,-2.138799,0.00590815,4.964832E-05
77.50415,2.010136,-3.883639,0.00936262,4.088481E-05
58.49823,-0.9718775,-1.01706,0.008983407,4.630622E-05
79.75995,1.416118,-4.129159,0.007966891,3.963627E-05
43.39429,1.746423,-2.505614,0.00640581,4.780455E-05
48.60114,0.2437911,-1.408074,0.006585754,4.361427E-05
33.88892,2.838635,-2.490158,0.004983415,4.701335E-05
36.55835,0.6427137,-1.478791,0.005156979,4.370321E-05
53.11182,3.681797,-2.354336,0.00775789,4.358365E-05
54.63385,0.3306021,-1.583454,0.0073881,4.12743E-05
30.61609,1.353097,-3.876215,0.004519824,4.388178E-05
87.71338,1.093414,0.01343458,0.01237405,4.180421E-05
