time,alpha,beta,value,repro
76.57745,-0.499769,0.2641872,0.009985971,4.379812E-05
95.07795,0.6652948,0.6860396,0.01176618,4.650664E-05
52.15306,-1.20085,1.281852,0.006493597,4.272104E-05
124.8432,0.5422615,0.7355981,0.01300487,4.236113E-05
66.23642,-0.4119056,0.405011,0.008882083,4.554914E-05
55.38037,2.232892,-1.263583,0.006898574,4.232254E-05
68.43555,0.0778362,1.093758,0.007717205,4.539532E-05
46.94373,0.5220972,0.6348193,0.005028876,4.490067E-05
39.77979,1.004614,1.660335,0.003982925,4.475197E-05
63.58307,-1.576636,0.4184115,0.006555899,4.341655E-05
90.94049,-0.0470894,0.5694146,0.008180267,4.374475E-05
48.29382,1.451065,1.408189,0.004410345,4.121817E-05
39.48328,-0.2481485,1.302821,0.003270861,4.81009E-05
46.83972,1.20797,1.043672,0.005520389,4.524909E-05
73.24445,1.093683,0.3447096,0.008179206,4.260003E-05
34.60095,-0.549033,0.08268531,0.003982348,4.105514E-05
47.1731,-0.1467886,-1.108104,0.005016193,4.439109E-05
81.87732,0.6411547,0.5944282,0.006968848,4.051656E-05
