time,alpha,beta,value,repro
186.2396,0.8412082,-0.7607487,0.09778199,0.0002801776
178.1101,-0.6225544,4.506461,0.08814307,0.0002468993
127.6739,-0.9614713,1.34286,0.07933925,0.0003099189
187.9717,3.595816,3.171746,0.2076136,0.0005831844
181.5331,-2.682929,-1.064205,0.1288024,0.0003777197
113.5724,1.952151,0.1267469,0.05684348,0.0002368478
162.1828,-0.1367337,0.6014537,0.09597166,0.0003705469
142.0411,0.1551621,-0.1510088,0.07300612,0.0003543987
88.47473,-2.268684,-0.8880767,0.05525746,0.0002893061
150.5593,0.3759786,-0.8452741,0.06668567,0.0002862046
160.1465,-1.449717,1.910589,0.1056145,0.0004077782
95.45837,-3.492513,2.804071,0.03848334,0.0002237404
118.563,0.7637832,0.5367545,0.07232308,0.0003766827
111.9865,-3.029462,4.881209,0.114018,0.0005378206
139.9391,2.378931,0.1302207,0.05041943,0.0002356048
96.54614,-2.139084,1.074457,0.04659455,0.0002693326
95.86426,1.582346,-0.7401056,0.05610848,0.0003134552
127.7498,0.6919438,0.3402226,0.05381448,0.0002370682
