mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,eye_x,eye_y,eye_z,time,frame,ray_x,ray_y,ray_z,base_x,base_y,base_z
0.001141131,0.1431554,-0.9896996,0,0.07198432,0.9871209,0.1428654,0,-0.9974052,0.07140589,0.009178519,0,10.94382,1.676595,-28.76038,1,0.001141122,0.07198432,-0.9974051,0,0.1431554,0.9871209,0.07140587,0,-0.9896995,0.1428654,0.00917851,0,-28.71664,1.666078,11.05969,1,0.0,0.0,0.006113961,-0.009898979,-0.02102068,4.0,1,-0.43653486305416755,0.07392718864335475,0.8966449041385162,-0.43653486305416755,0.07392718864335475,0.8966449041385162
0.292819,0.1233048,-0.9481841,0,0.02793256,0.9901238,0.1373849,0,-0.9557599,0.06671414,-0.2864829,0,18.97165,1.148581,-24.27646,1,0.292819,0.02793257,-0.9557596,0,0.1233048,0.9901238,0.06671411,0,-0.9481838,0.1373849,-0.2864828,0,-28.71543,1.668055,11.10092,1,0.0,0.0,0.01860972,-0.004675271,-0.01151638,4.02,2,-0.24536466660727635,-0.02712948458174286,0.9690511707061858,-0.24536466660727635,-0.02712948458174286,0.9690511707061858
0.3060044,0.1230475,-0.9440449,0,0.02731581,0.9900693,0.1379006,0,-0.9516382,0.06798553,-0.2996045,0,19.30674,1.127257,-24.01246,1,0.3060044,0.02731581,-0.9516381,0,0.1230475,0.9900693,0.06798553,0,-0.9440448,0.1379006,-0.2996044,0,-28.71549,1.66789,11.10215,1,0.6837382,0.2767463,0.006202424,-0.01012611,-0.02109198,4.04,3,-0.5085093701892698,-0.008759294646977197,0.8610119018846368,-0.5085093701892698,-0.008759294646977197,0.8610119018846368
0.3483745,0.122318,-0.9293404,0,0.02259504,0.9900654,0.1387805,0,-0.9370831,0.0693461,-0.3421498,0,20.37365,1.091396,-23.11842,1,0.3483745,0.02259506,-0.937083,0,0.122318,0.9900653,0.06934607,0,-0.9293402,0.1387805,-0.3421498,0,-28.71604,1.66749,11.10615,1,0.6764077,0.5263035,0.006107064,-0.01012164,-0.02096542,4.06,4,-0.40034308907623084,0.059211194427667785,0.9144503515682796,-0.40034308907623084,0.059211194427667785,0.9144503515682796
0.3774807,0.1232654,-0.9177767,0,0.01800698,0.9899363,0.1403634,0,-0.9258424,0.06951087,-0.3714623,0,21.09508,1.117249,-22.46314,1,0.3774807,0.01800699,-0.9258423,0,0.1232655,0.9899363,0.06951085,0,-0.9177765,0.1403634,-0.3714622,0,-28.71685,1.667138,11.10885,1,0.6954359,0.5361697,0.005896256,-0.01008396,-0.02080431,4.08,5,-0.36234698371996377,0.025317760377574085,0.9316993476430623,-0.36234698371996377,0.025317760377574085,0.9316993476430623
0.4029545,0.1253175,-0.9065998,0,0.01444969,0.9895867,0.143211,0,-0.915106,0.07080762,-0.3969476,0,21.71594,1.162834,-21.86345,1,0.4029545,0.0144497,-0.9151059,0,0.1253175,0.9895867,0.07080761,0,-0.9065998,0.143211,-0.3969476,0,-28.71766,1.666574,11.1114,1,0.7352473,0.6370239,0.005714851,-0.01007607,-0.02072172,4.1,6,-0.3436036171469029,0.017788865777025556,0.9389462767048664,-0.3436036171469029,0.017788865777025556,0.9389462767048664
0.4147983,0.126328,-0.9011014,0,0.01336424,0.9893628,0.1448535,0,-0.9098153,0.07212751,-0.4086977,0,22.00017,1.177819,-21.57736,1,0.4147983,0.01336424,-0.9098152,0,0.126328,0.9893629,0.0721275,0,-0.9011015,0.1448535,-0.4086977,0,-28.71781,1.666249,11.11252,1,0.7193133,0.6539231,0.005629295,-0.01008742,-0.02067172,4.12,7,-0.32290719693805575,0.011785388866823562,0.9463572511345099,-0.32290719693805575,0.011785388866823562,0.9463572511345099
0.4365381,0.1282331,-0.8905003,0,0.01219454,0.9888561,0.1483744,0,-0.8996031,0.07563034,-0.4301096,0,22.51506,1.194896,-21.04021,1,0.4365381,0.01219454,-0.8996031,0,0.1282331,0.988856,0.07563033,0,-0.8905002,0.1483744,-0.4301096,0,-28.71822,1.665689,11.11465,1,0.6581157,0.8681728,0.005447983,-0.0100693,-0.02064352,4.14,8,-0.29761500778115674,0.05415055771732063,0.9531490042182938,-0.29761500778115674,0.05415055771732063,0.9531490042182938
0.4551761,0.1302751,-0.8808196,0,0.01138927,0.9883059,0.1520582,0,-0.8903286,0.07924513,-0.4483694,0,22.95058,1.214831,-20.56504,1,0.4551761,0.01138926,-0.8903286,0,0.1302752,0.9883059,0.07924513,0,-0.8808197,0.1520582,-0.4483694,0,-28.71891,1.665067,11.11656,1,0.6581157,0.8681728,0.005169472,-0.01001328,-0.0205515,4.16,9,-0.260428891971671,0.05724178318488941,0.9637946723676273,-0.260428891971671,0.05724178318488941,0.9637946723676273
0.4696052,0.1321449,-0.8729311,0,0.01165878,0.9877208,0.1557938,0,-0.8827996,0.08333892,-0.4622982,0,23.28265,1.224517,-20.18975,1,0.4696053,0.0116588,-0.8827995,0,0.1321449,0.9877208,0.0833389,0,-0.8729311,0.1557938,-0.4622982,0,-28.71973,1.66451,11.11818,1,0.7098293,0.8313637,0.005050316,-0.009958573,-0.020523,4.18,10,-0.23622739513657282,0.06815307414279942,0.9693047901830855,-0.23622739513657282,0.06815307414279942,0.9693047901830855
