mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,eye_x,eye_y,eye_z,time,frame,ray_x,ray_y,ray_z,base_x,base_y,base_z
-0.9927915,-0.02060425,-0.1180707,0,-0.0134175,0.9980265,-0.06134304,0,-0.1191016,0.05931663,0.9911088,0,-27.12997,-2.913598,-14.01564,1,-0.9927913,-0.0134175,-0.1191016,0,-0.02060425,0.9980266,0.05931661,0,-0.1180707,-0.06134303,0.9911084,0,-28.64927,1.68407,10.83262,1,0.0,0.0,0.0,0.0,0.0,4.06,1,-0.01938766399840017,-0.04437138018845862,0.9988269615428172,-0.01938766399840017,-0.04437138018845862,0.9988269615428172
-0.992849,-0.02084112,-0.1175454,0,-0.0136926,0.9980256,-0.06129796,0,-0.1185908,0.05925011,0.9911741,0,-27.13682,-2.919629,-14.0012,1,-0.9928486,-0.0136926,-0.1185908,0,-0.02084112,0.9980255,0.0592501,0,-0.1175454,-0.06129795,0.9911737,0,-28.64938,1.684046,10.83243,1,0.0,0.0,0.0,0.0,0.0,4.08,2,-0.01938766399840017,-0.04437138018845862,0.9988269615428172,-0.01938766399840017,-0.04437138018845862,0.9988269615428172
-0.9929422,-0.02088134,-0.1167466,0,-0.01386552,0.9980666,-0.06058687,0,-0.117786,0.05854051,0.991312,0,-27.14861,-2.912995,-13.98027,1,-0.9929423,-0.01386552,-0.117786,0,-0.02088134,0.9980666,0.05854051,0,-0.1167466,-0.06058687,0.9913119,0,-28.64997,1.683913,10.83161,1,0.942986,0.5182692,0.0,0.0,0.0,4.12,3,-0.01938766399840017,-0.04437138018845862,0.9988269615428172,-0.01938766399840017,-0.04437138018845862,0.9988269615428172
-0.9930395,-0.02150272,-0.1158032,0,-0.01456341,0.9980656,-0.06043946,0,-0.1168788,0.05833228,0.9914317,0,-27.16059,-2.928504,-13.95446,1,-0.9930393,-0.01456341,-0.1168787,0,-0.02150271,0.9980657,0.05833227,0,-0.1158032,-0.06043946,0.9914316,0,-28.65048,1.683889,10.83122,1,0.9721693,0.6850021,0.003702384,-0.003149811,-0.02477792,4.14,4,-0.003132515240821572,-0.08229024731865463,0.9966034831087541,-0.003132515240821572,-0.08229024731865463,0.9966034831087541
-0.9931145,-0.0227662,-0.1149145,0,-0.01591868,0.998062,-0.06015782,0,-0.1160614,0.05791431,0.9915521,0,-27.16947,-2.960148,-13.93021,1,-0.9931145,-0.01591867,-0.1160614,0,-0.0227662,0.9980619,0.05791432,0,-0.1149145,-0.06015782,0.9915522,0,-28.65057,1.683898,10.83064,1,1.0,1.0,0.003693848,-0.003139031,-0.02482776,4.16,5,-0.006922247571414729,-0.09599264004758153,0.9953579735679298,-0.006922247571414729,-0.09599264004758153,0.9953579735679298
-0.9931852,-0.02289713,-0.1142777,0,-0.01613954,0.9980851,-0.0597119,0,-0.1154261,0.05746057,0.991653,0,-27.17787,-2.959086,-13.91324,1,-0.9931847,-0.01613954,-0.1154261,0,-0.02289712,0.9980851,0.05746055,0,-0.1142776,-0.05971188,0.9916525,0,-28.65037,1.683996,10.8301,1,1.0,1.0,0.003722793,-0.003267243,-0.02449824,4.18,6,0.01643400894364377,-0.07526744470987842,0.9970279510208756,0.01643400894364377,-0.07526744470987842,0.9970279510208756
-0.9933012,-0.02220469,-0.1134008,0,-0.01551026,0.9981031,-0.05957821,0,-0.1145086,0.05742024,0.9917614,0,-27.19249,-2.938802,-13.88919,1,-0.9933012,-0.01551026,-0.1145086,0,-0.02220469,0.9981031,0.05742023,0,-0.1134008,-0.05957821,0.9917613,0,-28.65064,1.683972,10.82973,1,1.0,1.0,0.003721092,-0.0032686,-0.0244888,4.2,7,0.01703278648662349,-0.08068688062669772,0.9965939551689215,0.01703278648662349,-0.08068688062669772,0.9965939551689215
-0.9933536,-0.02217054,-0.1129492,0,-0.01550225,0.9981033,-0.05957792,0,-0.1140558,0.05743096,0.9918132,0,-27.19907,-2.937921,-13.87662,1,-0.9933532,-0.01550225,-0.1140558,0,-0.02217054,0.9981033,0.05743096,0,-0.1129491,-0.05957792,0.9918128,0,-28.65077,1.683962,10.82952,1,1.0,1.0,0.003721092,-0.003281059,-0.02445178,4.22,8,0.015484077678645155,-0.08242120873014984,0.9964772890989051,0.015484077678645155,-0.08242120873014984,0.9964772890989051
-0.9935144,-0.0219203,-0.1115732,0,-0.01531432,0.9980974,-0.05972402,0,-0.1126701,0.05762801,0.9919599,0,-27.21941,-2.932775,-13.83814,1,-0.9935144,-0.01531432,-0.1126701,0,-0.0219203,0.9980975,0.05762801,0,-0.1115732,-0.05972401,0.9919599,0,-28.65113,1.68388,10.82907,1,1.0,1.0,0.00371914,-0.003279374,-0.02442669,4.24,9,0.006570072483111343,-0.08512693750920133,0.9963484524291042,0.006570072483111343,-0.08512693750920133,0.9963484524291042
-0.9936141,-0.02236503,-0.1105931,0,-0.0158183,0.9980896,-0.05972359,0,-0.1117175,0.0575928,0.9920697,0,-27.23223,-2.944954,-13.811,1,-0.9936141,-0.0158183,-0.1117175,0,-0.02236503,0.9980896,0.0575928,0,-0.1105931,-0.05972359,0.9920697,0,-28.6516,1.683718,10.82877,1,1.0,1.0,0.003721893,-0.003291168,-0.0244009,4.26,10,-0.0007838960246819326,-0.08775539490686853,0.9961417450201362,-0.0007838960246819326,-0.08775539490686853,0.9961417450201362
-0.993711,-0.02280918,-0.1096292,0,-0.01636942,0.9981068,-0.05928646,0,-0.1107739,0.05711903,0.9922031,0,-27.24472,-2.952451,-13.78522,1,-0.9937106,-0.01636942,-0.1107739,0,-0.02280918,0.9981068,0.05711902,0,-0.1096291,-0.05928646,0.9922028,0,-28.65197,1.683604,10.82837,1,1.0,1.0,0.00372355,-0.003293381,-0.02440545,4.28,11,-6.831197508428615e-05,-0.08851875166039301,0.9960745082261465,-6.831197508428615e-05,-0.08851875166039301,0.9960745082261465
-0.9937427,-0.02310334,-0.1092779,0,-0.01676767,0.9981439,-0.05854531,0,-0.1104277,0.05634664,0.9922857,0,-27.24919,-2.952435,-13.77706,1,-0.9937428,-0.01676767,-0.1104277,0,-0.02310334,0.9981439,0.05634664,0,-0.1092779,-0.05854531,0.9922856,0,-28.65243,1.683468,10.82807,1,1.0,1.0,0.003728706,-0.003298897,-0.02440551,4.3,12,0.0005528119794453276,-0.09015772376234613,0.9959273463686534,0.0005528119794453276,-0.09015772376234613,0.9959273463686534
-0.993785,-0.02337111,-0.1088353,0,-0.01713305,0.9981752,-0.05790306,0,-0.1099899,0.05567851,0.9923719,0,-27.25464,-2.952897,-13.76624,1,-0.993785,-0.01713305,-0.1099899,0,-0.02337111,0.9981751,0.05567851,0,-0.1088353,-0.05790306,0.992372,0,-28.65252,1.683446,10.8279,1,1.0,1.0,0.003733276,-0.00329834,-0.02440682,4.32,13,0.0002073792894273138,-0.09094145322985875,0.9958562190789753,0.0002073792894273138,-0.09094145322985875,0.9958562190789753
-0.9938378,-0.0234229,-0.1083424,0,-0.0172701,0.9982028,-0.05738407,0,-0.1094918,0.05515936,0.9924562,0,-27.26144,-2.948807,-13.75354,1,-0.9938375,-0.0172701,-0.1094917,0,-0.0234229,0.9982028,0.05515935,0,-0.1083424,-0.05738406,0.9924558,0,-28.6526,1.683466,10.82753,1,1.0,1.0,0.003741906,-0.003295388,-0.02440836,4.34,14,-0.0004324760327074531,-0.09455032183129979,0.9955199895562513,-0.0004324760327074531,-0.09455032183129979,0.9955199895562513
-0.9938719,-0.02352987,-0.1080055,0,-0.01739362,0.9981992,-0.05740882,0,-0.1091618,0.0551784,0.9924915,0,-27.26607,-2.952072,-13.74379,1,-0.9938717,-0.01739362,-0.1091618,0,-0.02352987,0.9981993,0.05517839,0,-0.1080054,-0.05740881,0.9924912,0,-28.65284,1.683486,10.82707,1,1.0,1.0,0.003754119,-0.00329879,-0.02440836,4.36,15,-0.0009237971963095548,-0.09338725229327308,0.9956294329256505,-0.0009237971963095548,-0.09338725229327308,0.9956294329256505
-0.993937,-0.02417152,-0.1072612,0,-0.0181129,0.9982039,-0.05710384,0,-0.1084488,0.0548148,0.9925896,0,-27.27488,-2.966356,-13.72385,1,-0.993937,-0.0181129,-0.1084488,0,-0.02417152,0.9982039,0.0548148,0,-0.1072612,-0.05710384,0.9925897,0,-28.65325,1.683317,10.82682,1,1.0,1.0,0.003772897,-0.003293793,-0.02442304,4.38,16,0.004227739411194727,-0.09130757052264894,0.9958137646089866,0.004227739411194727,-0.09130757052264894,0.9958137646089866
