time,alpha,beta,value,repro
8.660973,-0.5250334,4.425859,0.0004220674,4.220674E-05
6.519949,-0.5157003,3.195205,0.0006905337,4.603558E-05
12.1225,-0.8494453,0.5442818,0.0009199927,4.181785E-05
14.14737,0.7026626,0.6395264,0.001256815,4.054241E-05
2.603851,2.554676,4.772209,4.210437E-05,4.210437E-05
6.025105,-1.392324,-4.461136,0.0004992627,4.538752E-05
12.57972,0.4623927,2.397116,0.001203925,4.151466E-05
6.860382,-1.5579,-1.229625,0.0004478199,3.444769E-05
3.803635,-0.8199666,-2.42794,0.0004749371,4.749371E-05
6.132866,-3.775739,-0.6700912,0.0006004999,4.61923E-05
24.72066,-0.7073028,2.102912,0.0009897146,4.123811E-05
12.56515,0.1845137,3.862116,0.0002011271,3.352118E-05
8.964828,4.766081,0.7915996,0.0002495218,4.158697E-05
44.88979,1.349483,-2.487284,0.0004593081,4.175528E-05
12.4814,-1.038444,-0.5864484,0.001064536,3.801914E-05
8.723129,2.900533,0.90388,0.000570969,4.392069E-05
7.840073,-4.999952,-2.855765,0.0004751523,3.167682E-05
15.90448,2.065656,0.2712944,0.001027716,3.211613E-05
