time,alpha,beta,value,repro
18.12123,-0.8649421,-0.3371573,0.002995945,4.911386E-05
37.28429,0.3267439,-0.4754754,0.005734001,4.900856E-05
65.72056,-0.3657821,0.8146247,0.004080992,4.207209E-05
54.29614,0.2693507,0.6656091,0.006593464,4.28147E-05
21.29546,-1.083396,0.1534411,0.002993173,4.827698E-05
32.47397,2.185197,-1.275235,0.004595583,4.294938E-05
46.84016,0.1220366,0.5169021,0.005289409,4.444882E-05
13.92102,0.8477248,-1.657345,0.001910033,4.441937E-05
25.43835,1.992424,1.751213,0.003754081,4.812925E-05
40.29587,2.298398,-0.3513614,0.003986376,4.240826E-05
45.96674,-1.189024,1.855207,0.00466192,4.162429E-05
28.0712,1.52146,1.11344,0.002839944,4.302945E-05
14.94131,2.051379,-0.8784989,0.001335389,4.769248E-05
28.74194,-0.4183422,1.474599,0.003981459,4.796938E-05
46.85843,0.8590699,-0.4922269,0.006308354,4.291397E-05
24.33783,0.590159,-1.361194,0.003111416,4.575611E-05
28.63861,0.07292829,-0.8286479,0.003545844,4.432305E-05
44.47211,0.9700871,0.514406,0.005674241,3.940445E-05
