time,alpha,beta,value,repro
78.03609,4.646671,-4.386134,0.01048623,4.599224E-05
82.97818,2.165051,-0.8037614,0.01106878,4.631288E-05
75.57024,-1.207618,1.25932,0.005841989,4.143255E-05
124.2491,3.04716,-1.500584,0.0128216,4.302549E-05
75.82251,3.509943,-3.265378,0.009105487,4.622075E-05
57.63693,4.634828,-3.005492,0.007240628,4.309898E-05
72.45325,1.14863,-2.587593,0.007270607,4.60165E-05
54.00305,4.56484,-4.622619,0.005205252,4.689417E-05
30.62677,1.356698,-0.6525263,0.003313105,4.247571E-05
63.34668,1.42482,-2.67386,0.006495629,4.359482E-05
74.08441,2.33014,-1.9324,0.007811517,4.315755E-05
40.80621,4.866164,-1.904958,0.004157618,4.076096E-05
25.60004,4.999076,-1.908049,0.002897044,4.672652E-05
37.76764,1.749105,-2.405185,0.004564443,4.388887E-05
69.50122,3.123593,-1.69685,0.008115666,4.226909E-05
34.6803,1.962862,-2.379558,0.003844515,4.08991E-05
66.3454,2.248982,-3.517547,0.005437731,4.569522E-05
68.01306,4.5915,0.2597407,0.0070444,4.071907E-05
