time,alpha,beta,value,repro
90.30505,2.424769,-2.394545,0.05356849,0.0002790026
219.1523,-1.281022,0.7834295,0.08674885,0.0002163313
210.9806,-1.079329,4.579495,0.1072329,0.0002647726
169.4543,4.112474,-1.155939,0.1218034,0.0003364736
163.955,-2.43515,-0.8006389,0.140727,0.0003683954
143.7154,4.918828,-1.046571,0.07250231,0.0002237726
98.55579,0.4419129,4.847898,0.08994213,0.0004242554
122.9197,-0.006180143,-4.99865,0.0638983,0.0002375401
128.3597,-2.520445,1.275347,0.06277257,0.0002258006
110.139,-2.154685,1.026924,0.06146242,0.0002560934
115.355,-3.105185,1.17609,0.1024104,0.0004414242
90.82397,-2.153875,4.58468,0.05660395,0.0002721344
84.73755,0.4636193,-0.1310343,0.06407835,0.0003110599
100.3704,-1.641257,3.57825,0.1185859,0.000488008
94.04395,0.357644,1.671094,0.09314162,0.0004103155
124.5436,-1.395114,-0.1855578,0.0585355,0.0002234179
61.01025,-1.637707,-0.2171788,0.03098432,0.0002151689
170.7876,-3.198134,2.389464,0.06415433,0.0001986202
