1,19
21,29
44,62
112,150
208,223
224,235
237,269
272,282
285,295
325,339
340,357
359,367
406,427
430,440
442,464
468,495
497,513
515,535
536,544
545,554
602,615
639,647
649,671
687,695
696,710
711,744
755,765
768,776
784,798
812,838
930,941
942,950
975,986
996,1028
1030,1043
1073,1084
1086,1104
1105,1113
1114,1135
1136,1159
1161,1200
1203,1214
1252,1262
1338,1348
1350,1360
1361,1372
1373,1412
1413,1439
1440,1448
1469,1489
1493,1521
1531,1539
1540,1561
1569,1595
1597,1613
1614,1628
1720,1728
1731,1740
1760,1772
1796,1804
1805,1877
1879,1912
1914,1929
1963,1994
1995,2020
2028,2036
2037,2050
2057,2075
2115,2139
2167,2181
2227,2254
2256,2267
