time,alpha,beta,value,repro
82.77136,2.425124,-2.394586,0.05351067,0.0002787014
234.4978,-0.7159427,0.8875247,0.08626915,0.000215135
198.5316,-1.04826,4.580673,0.1074601,0.0002653336
178.7169,4.109,-1.156913,0.1214906,0.0003356094
175.8846,-2.873933,-0.6824116,0.1405492,0.0003679298
152.5173,4.970256,-1.107273,0.07243471,0.0002235639
94.54883,0.4469498,4.833238,0.09016138,0.0004252895
124.3381,-0.00156912,-4.993803,0.06387677,0.0002374601
127.0872,-2.513942,1.279154,0.06288175,0.0002261934
109.9398,-2.93095,0.9840506,0.06157909,0.0002565795
109.7498,-3.109088,1.176925,0.1022214,0.0004406096
105.5621,-3.552172,4.94487,0.0556601,0.0002675966
88.8241,2.075501,-0.9592197,0.0641133,0.0003112296
103.1205,-1.951368,3.671856,0.1186968,0.0004884642
85.745,0.3534717,1.669732,0.09270292,0.0004083829
118.9448,-1.477683,-0.3013624,0.05845863,0.0002231245
56.97217,-1.74598,-0.2153404,0.03095992,0.0002149995
164.1902,-3.189417,2.161371,0.06419168,0.0001987359
