time,alpha,beta,value,repro
47.82784,2.349428,-2.617248,0.02647553,0.000259564
95.94439,0.921314,0.2027586,0.04781166,0.0002078768
79.11475,1.313557,4.998414,0.05134835,0.0002745901
111.9559,4.852567,-1.386264,0.08076487,0.0003351239
59.91492,-3.824481,-0.08835024,0.05808879,0.0003699923
110.61,4.952067,-2.423361,0.0481144,0.0002110281
56.30133,-4.650271,3.685,0.05068937,0.000372716
99.12128,-0.0004931808,-4.999714,0.05149256,0.0002278432
90.57062,-0.4278607,-1.117312,0.05108701,0.000228067
70.82324,-3.017877,0.8699154,0.04328378,0.0002501952
60.59595,-3.112449,1.975521,0.06168649,0.0004374928
68.64026,-2.154338,4.581687,0.04177503,0.0002841839
55.62024,0.1353618,-0.1250288,0.03985377,0.0002930425
71.59192,-4.308446,3.002128,0.08906244,0.0004662955
75.57495,0.3580776,1.672934,0.08735038,0.0004302975
84.37659,-1.337655,-0.1501913,0.04466651,0.0002097019
44.42908,-2.216938,-4.951668,0.02568106,0.0002176361
114.0753,-3.246806,2.707186,0.04942259,0.0001938141
