time,alpha,beta,value,repro
53.17106,-3.181753,-2.475858,0.01491262,0.0002616249
38.26738,-2.782419,3.588987,0.02910065,0.000398639
32.29124,1.012914,-2.037225,0.02038536,0.0002580425
40.30855,4.039694,-0.7071939,0.0178474,0.0002624618
19.2784,-0.4513306,1.087449,0.01418456,0.0003833664
29.4304,-4.123336,-1.729685,0.0143122,0.000230842
45.40001,-2.429971,0.3442834,0.02994654,0.0004102266
20.07953,-2.440686,1.133064,0.01452511,0.0003724386
26.23969,-1.362428,-0.2760483,0.01875719,0.0003473554
35.64276,-2.817488,-0.7056773,0.01949495,0.000295378
39.61618,0.1460255,1.553131,0.01863783,0.0002625047
22.91138,-3.63747,2.693728,0.01098689,0.0002388454
17.41483,1.287335,0.3342409,0.01248777,0.0003468826
37.03729,1.78141,0.3643761,0.02618136,0.000436356
48.8223,2.19962,-0.2782755,0.0183662,0.0002295775
31.0719,-4.600084,1.457537,0.01623264,0.0003121661
25.41931,-3.853295,-1.047371,0.01387479,0.0003226695
34.49469,-1.281616,1.117664,0.02521201,0.0003074636
