time,alpha,beta,value,repro
79.07965,2.302647,-2.57485,0.05362853,0.0002793153
203.6263,-0.7146796,0.885989,0.08611504,0.0002147507
182.0534,-1.050457,4.598599,0.1075571,0.000265573
146.4848,4.111266,-1.157414,0.1214891,0.0003356054
156.6971,-2.435881,-0.7998607,0.1404838,0.0003677587
147.8162,4.96497,-1.108324,0.07240036,0.0002234579
87.19086,1.745168,4.911683,0.0901523,0.0004252467
110.6899,-0.006553523,-4.981762,0.06382229,0.0002372576
113.7361,-2.513299,1.278982,0.0628534,0.0002260913
96.45007,-2.153409,1.031386,0.06155821,0.0002564926
108.7678,-2.921717,4.136259,0.1023167,0.0004410202
86.3429,-3.598513,4.919332,0.05633156,0.0002708248
83.47534,0.4440582,-0.1263434,0.06409602,0.0003111457
93.02368,-1.954157,3.694513,0.1187328,0.0004886123
86.72595,0.3528181,1.670854,0.09258048,0.0004078435
113.62,-1.496789,-0.2961123,0.05846453,0.0002231471
54.46338,-1.680381,-0.1733993,0.03096121,0.0002150084
147.0366,-2.986522,3.06212,0.06441599,0.0001994303
