time,alpha,beta,value,repro
86.27693,-1.611717,-2.988714,0.01212695,4.576207E-05
92.87694,-0.09025726,-0.9073871,0.01365305,4.740643E-05
65.53569,-2.475883,1.008526,0.00731537,4.328621E-05
114.7899,-0.05264901,-1.04605,0.01532875,4.367166E-05
90.63309,-1.837399,-3.058833,0.0122637,4.828229E-05
59.51254,2.540153,-2.424052,0.008467282,4.433132E-05
67.76794,-0.8254008,-0.5892678,0.008157134,4.557058E-05
47.39026,-2.464075,-3.978197,0.006799968,4.85712E-05
34.67773,-2.306875,-2.14149,0.005490561,4.858903E-05
66.76007,-1.452742,-2.616882,0.007817686,4.492923E-05
94.8559,0.6060718,-0.7467652,0.009346775,4.367652E-05
46.87946,-1.610191,-1.291804,0.005085145,4.237621E-05
36.94989,-1.442371,-2.094296,0.003932278,4.795461E-05
42.04529,-2.165887,-1.694975,0.006283947,4.760566E-05
73.92004,-1.253523,-0.6491417,0.009240573,4.238795E-05
34.25269,-1.66802,-2.223548,0.004775687,4.463259E-05
49.42163,-1.584175,-3.383352,0.006382703,4.591872E-05
81.02246,0.1320669,-0.6433088,0.008382889,4.069364E-05
