time,alpha,beta,value,repro
18.06225,-0.8649421,-0.3371573,0.002995945,4.911386E-05
43.11487,1.752639,0.8672882,0.00614008,4.912064E-05
36.01743,-0.5751314,0.7593821,0.004191312,4.233648E-05
53.0816,0.559391,0.2801177,0.006897165,4.310728E-05
21.15628,-1.433222,-0.1298777,0.00327196,4.957516E-05
36.89442,2.233077,-1.260743,0.004823762,4.268816E-05
46.70233,0.1220366,0.5169021,0.005289409,4.444882E-05
14.13275,-0.05536987,-1.264921,0.002002087,4.449082E-05
25.02539,-0.2931793,2.08654,0.003839384,4.79923E-05
66.33783,2.298981,-0.3501336,0.004151203,4.235922E-05
53.50937,-1.193416,1.855767,0.005110107,4.188613E-05
32.66208,1.657721,1.064057,0.002867429,4.279745E-05
13.03357,1.030905,-2.50064,0.001455317,4.694569E-05
30.55518,0.9420075,0.09771924,0.004130878,4.803346E-05
46.91861,0.862429,-0.4955163,0.006475051,4.288114E-05
30.76294,0.5896668,-0.8738734,0.003248312,4.575087E-05
35.26923,0.07328472,-0.8300008,0.003808872,4.378014E-05
50.26147,1.003699,0.6253223,0.005903906,3.962353E-05
