flag,xl,yl,zl,xr,yr,zr,xc,yc,zc,mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,ray_x,ray_y,ray_z,eye_x,eye_y,eye_z,time,frame
0,-1.049915,-1.83212,11.12722,-0.831152,-2.573777,9.855291,-0.9411583,-2.200988,10.49483,0.01045662,0.128655,-0.9916344,0,0.06714533,0.9893599,0.129068,0,-0.9976886,0.06793325,-0.001706779,0,11.21094,1.264419,-28.52877,1,0.01045662,0.06714535,-0.9976882,0,0.128655,0.9893599,0.06793321,0,-0.9916342,0.1290679,-0.001706779,0,-28.57,1.678422,11.05043,1,0,0,0.02098564,-0.01145289,0.9997141,-0.003429817,-0.001386284,-0.0264461,4.04,1
0,-1.047762,-1.83484,11.11635,-0.8291454,-2.577619,9.844722,-0.9390812,-2.204264,10.48411,0.00996834,0.1287738,-0.9916239,0,0.06639584,0.9893994,0.1291524,0,-0.9977436,0.06712715,-0.001312673,0,11.19897,1.276734,-28.53313,1,0.009968391,0.06639584,-0.9977436,0,0.1287739,0.9893995,0.06712715,0,-0.9916239,0.1291524,-0.001312624,0,-28.57018,1.678357,11.05054,1,0,0,0.02098564,-0.01145289,0.9997141,-0.003429817,-0.001386284,-0.0264461,4.06,2
0,-1.032375,-1.310202,11.23705,-0.7850285,-1.801693,9.925393,-0.909399,-1.55466,10.58488,0.009131491,0.1288402,-0.9916233,0,0.06603578,0.9894223,0.1291624,0,-0.9977755,0.06666206,-0.0005268455,0,11.17605,1.283693,-28.54202,1,0.0091315,0.06603577,-0.9977755,0,0.1288402,0.9894222,0.06666206,0,-0.9916233,0.1291623,-0.000526836,0,-28.57038,1.678422,11.05058,1,0.5383886,0,0.01819205,0.01203058,0.9997621,-0.003448083,-0.001486794,-0.02636893,4.08,3
0,-0.9375801,-0.8333599,10.97671,-0.7475109,-0.8797652,10.08949,-0.8428917,-0.8564975,10.53471,0.00805378,0.1286528,-0.991657,0,0.06615356,0.9894481,0.1289036,0,-0.997777,0.06663981,0.0005420446,0,11.14511,1.278549,-28.55449,1,0.008053783,0.06615356,-0.9977769,0,0.1286528,0.9894481,0.0666398,0,-0.991657,0.1289035,0.0005420458,0,-28.57051,1.678427,11.05061,1,0.7246051,0.3412351,0.02058686,0.03682454,0.9991097,-0.003470292,-0.00176651,-0.02583702,4.1,4
0,-0.8333912,-0.5718011,10.59493,-0.7233257,-0.740536,10.02946,-0.7784863,-0.6560051,10.31283,0.006761789,0.1285551,-0.9916794,0,0.0663045,0.989462,0.1287198,0,-0.9977766,0.0666232,0.00183332,0,11.10794,1.275881,-28.56911,1,0.00676172,0.06630452,-0.9977764,0,0.1285551,0.989462,0.06662317,0,-0.9916793,0.1287197,0.001833247,0,-28.57053,1.678466,11.05061,1,0.7798576,0.4672102,0.02767162,0.0435348,0.9986687,-0.003462615,-0.001933342,-0.02540681,4.12,5
0,-0.7666397,-0.2900001,10.39194,-0.7383595,-0.8718493,10.05045,-0.7525291,-0.5805069,10.2215,0.006052494,0.1285428,-0.9916855,0,0.06639001,0.989464,0.12866,0,-0.9977754,0.06661673,0.002545238,0,11.08754,1.275578,-28.57711,1,0.006052491,0.06639002,-0.9977754,0,0.1285428,0.989464,0.06661672,0,-0.9916855,0.12866,0.002545232,0,-28.57058,1.678491,11.05063,1,0.8009522,0.5493376,0.03038367,0.04606134,0.9984764,-0.003463135,-0.001921051,-0.02543028,4.14,6
0,-0.7888088,-0.3433501,10.47402,-0.7790241,-1.047439,10.17269,-0.7839317,-0.6949741,10.32357,0.004470646,0.1283765,-0.9917155,0,0.06633464,0.9895029,0.1283891,0,-0.9977875,0.06635907,0.004092097,0,11.04255,1.27357,-28.59449,1,0.004470643,0.06633464,-0.9977872,0,0.1283765,0.9895028,0.06635905,0,-0.9917153,0.1283891,0.004092091,0,-28.57046,1.678517,11.05062,1,0.823842,0.6052458,0.02491392,0.04197834,0.9988078,-0.00345884,-0.001844101,-0.02564723,4.16,7
0,-0.800272,-0.2678446,10.554,-0.7889194,-1.097813,10.19965,-0.7946148,-0.6822484,10.37713,0.002996683,0.128048,-0.9917635,0,0.06576033,0.9895959,0.1279669,0,-0.997831,0.06560218,0.005455017,0,11.00181,1.272398,-28.61028,1,0.002996643,0.06576034,-0.9978309,0,0.128048,0.9895959,0.06560217,0,-0.9917633,0.1279669,0.005454977,0,-28.57052,1.678525,11.05054,1,0.8250138,0.6750175,0.02161899,0.04220816,0.9988749,-0.003448617,-0.001775093,-0.02585265,4.18,8
0,-0.7975311,-0.2689285,10.54106,-0.7789211,-1.109435,10.14963,-0.7882538,-0.6885231,10.34571,0.001599014,0.1285462,-0.9917022,0,0.06552037,0.9895591,0.128374,0,-0.9978499,0.06518197,0.006839991,0,10.96249,1.291276,-28.6246,1,0.001599097,0.06552035,-0.9978499,0,0.1285462,0.989559,0.06518197,0,-0.9917022,0.128374,0.006840074,0,-28.5706,1.678595,11.05055,1,0.8307322,0.6751848,0.02135201,0.04243686,0.998871,-0.003444551,-0.001776848,-0.02585265,4.2,9
0,-0.7826519,-0.1682871,10.5096,-0.7624779,-1.11601,10.07196,-0.7726002,-0.64127,10.29125,0.0001544356,0.1284459,-0.9917167,0,0.06572021,0.9895712,0.1281783,0,-0.9978382,0.06519563,0.008288622,0,10.92084,1.288251,-28.64068,1,0.000154485,0.06572022,-0.997838,0,0.1284459,0.9895713,0.06519561,0,-0.9917163,0.1281783,0.008288665,0,-28.57059,1.678577,11.05064,1,0.8351483,0.7138193,0.02194764,0.04393543,0.9987932,-0.003440185,-0.001781426,-0.02584468,4.22,10
