flag,xl,yl,zl,xr,yr,zr,xc,yc,zc,mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,ray_x,ray_y,ray_z,eye_x,eye_y,eye_z,time,frame
0,-11.14386,4.523071,-15.30928,-8.059669,3.806308,-11.9291,-24.91851,2.150629,6.349675,-0.787058,-0.01657101,-0.6166564,0,-0.01350712,0.9998624,-0.009629089,0,-0.6167312,-0.0007506008,0.7871735,0,-15.61352,-2.134737,-26.38637,1,-0.787058,-0.01350712,-0.6167311,0,-0.016571,0.9998623,-0.0007505998,0,-0.6166564,-0.009629088,0.7871735,0,-28.59545,1.669473,11.1397,1,0,0,0.008277594,0.07015085,0.9975021,0.003387032,-0.002609841,-0.02026368,4.04,1
0,-10.3715,2.959407,-14.6246,-7.332361,2.137091,-11.30736,-24.91851,1.82808,6.664093,-0.7679641,0.03997874,-0.6392441,0,0.01603294,0.9989372,0.04321281,0,-0.6402923,-0.02293693,0.767789,0,-14.84391,-0.2649921,-26.90603,1,-0.7679639,0.01603293,-0.6402922,0,0.03997874,0.9989372,-0.02293692,0,-0.639244,0.04321281,0.7677888,0,-28.58852,1.665387,11.14763,1,0,0,0.008864498,0.0712919,0.9974161,0.003392816,-0.002604645,-0.0202834,4.06,2
0,-10.37666,2.960692,-14.63025,-7.33066,2.143815,-11.30466,-24.91826,1.828825,6.663177,-0.7680485,0.04002701,-0.6391397,0,0.01602943,0.9989336,0.04329719,0,-0.6401913,-0.02300929,0.7678711,0,-14.84745,-0.2628099,-26.90347,1,-0.7680483,0.01602943,-0.640191,0,0.04002701,0.9989336,-0.02300929,0,-0.6391395,0.04329718,0.7678708,0,-28.5881,1.66537,11.14714,1,0.9602186,0.9593456,0.008803134,0.07150626,0.9974012,0.003392953,-0.002603806,-0.02028616,4.08,3
0,-10.36792,2.96609,-14.6198,-7.332335,2.108398,-11.31068,-24.91851,1.825895,6.664587,-0.7682344,0.0403203,-0.6388977,0,0.01604236,0.9989136,0.04375068,0,-0.6399677,-0.02336135,0.7680466,0,-14.85529,-0.250388,-26.89899,1,-0.7682343,0.01604236,-0.6399676,0,0.04032031,0.9989138,-0.02336135,0,-0.6388977,0.04375069,0.7680467,0,-28.58795,1.665279,11.14693,1,0.9535237,0.9608194,0.008382526,0.0714847,0.9974065,0.003392953,-0.002603607,-0.02028734,4.1,4
0,-10.37364,2.974317,-14.62526,-7.301424,2.054011,-11.28233,-24.91851,1.821385,6.669594,-0.7683336,0.04102221,-0.638734,0,0.01661609,0.998886,0.04416521,0,-0.6398342,-0.02332034,0.7681593,0,-14.86061,-0.2306559,-26.8961,1,-0.7683333,0.01661609,-0.639834,0,0.0410222,0.998886,-0.02332034,0,-0.6387337,0.0441652,0.768159,0,-28.58788,1.665196,11.14678,1,0.959532,0.9704026,0.007667724,0.07116412,0.9974351,0.003392953,-0.002601601,-0.02028906,4.12,5
0,-10.35062,2.955429,-14.60162,-7.306953,2.024103,-11.29203,-24.91851,1.816771,6.67281,-0.7686192,0.04151021,-0.6383587,0,0.01711158,0.9988695,0.04434968,0,-0.6394779,-0.02316468,0.7684605,0,-14.87356,-0.2184316,-26.88871,1,-0.7686189,0.01711158,-0.6394778,0,0.04151021,0.9988694,-0.02316468,0,-0.6383585,0.04434967,0.7684604,0,-28.58767,1.6652,11.14654,1,0.9508915,0.9629916,0.006865077,0.07057866,0.9974826,0.003388923,-0.002601669,-0.02026923,4.16,6
0,-10.35799,2.969591,-14.60825,-7.310152,1.986921,-11.29997,-24.91851,1.814706,6.670334,-0.768829,0.04121204,-0.6381252,0,0.01666022,0.9988732,0.04443761,0,-0.6392375,-0.02353361,0.7686492,0,-14.8814,-0.222948,-26.88408,1,-0.7688288,0.01666021,-0.6392374,0,0.04121205,0.9988732,-0.02353362,0,-0.6381251,0.04443761,0.7686492,0,-28.58747,1.665288,11.14644,1,0.9496792,0.9632664,0.006815863,0.07029221,0.9975032,0.003387414,-0.002599693,-0.02026442,4.18,7
0,-10.35229,2.969654,-14.60184,-7.300137,1.98693,-11.28872,-24.91851,1.814681,6.67381,-0.7687261,0.04069062,-0.6382827,0,0.01646483,0.9989024,0.04385052,0,-0.6393664,-0.02319982,0.7685524,0,-14.87667,-0.2416729,-26.88638,1,-0.768726,0.01646483,-0.6393661,0,0.04069062,0.9989023,-0.02319982,0,-0.6382825,0.0438505,0.7685521,0,-28.58735,1.665331,11.14634,1,0.9551448,0.9562501,0.006600027,0.06971183,0.9975454,0.003386155,-0.002587242,-0.02025705,4.2,8
0,-10.34773,3.035613,-14.589,-7.29685,2.047198,-11.27798,-24.91851,1.826384,6.676877,-0.7685555,0.04026244,-0.6385149,0,0.01630622,0.9989263,0.04336151,0,-0.6395752,-0.02291397,0.768387,0,-14.86919,-0.2571424,-26.89021,1,-0.7685556,0.01630622,-0.6395752,0,0.04026244,0.9989264,-0.02291396,0,-0.638515,0.04336151,0.7683869,0,-28.58725,1.665327,11.14623,1,0.9420706,0.9475081,0.006563277,0.0712493,0.997437,0.003386155,-0.002586815,-0.02025688,4.22,9
0,-10.32765,3.057442,-14.5639,-7.284361,2.01748,-11.26743,-24.91851,1.825521,6.683729,-0.7682662,0.04009019,-0.6388742,0,0.01623197,0.9989361,0.04316511,0,-0.6399251,-0.0227921,0.7680997,0,-14.85691,-0.2634696,-26.89691,1,-0.7682659,0.01623197,-0.6399246,0,0.04009018,0.9989361,-0.0227921,0,-0.6388739,0.04316509,0.7680991,0,-28.58723,1.665354,11.14619,1,0.9478896,0.9561355,0.006259767,0.07093126,0.9974616,0.003386155,-0.002582466,-0.02026219,4.24,10
