flag,xl,yl,zl,xr,yr,zr,xc,yc,zc,mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,ray_x,ray_y,ray_z,eye_x,eye_y,eye_z,time,frame
0,-1.395746,-5.45959,10.89698,-1.650463,-5.024215,12.54719,-1.523806,-5.240654,11.72669,0.01038384,0.05915932,-0.9981946,0,-0.01993975,0.9980621,0.05894404,0,-0.9997473,-0.01929168,-0.01154339,0,11.32965,0.3637857,-28.43451,1,0.01038389,-0.01993975,-0.9997472,0,0.05915931,0.9980621,-0.01929168,0,-0.9981945,0.05894404,-0.01154334,0,-28.52234,1.538875,11.00557,1,0,0,-0.01088448,-0.1858482,0.9825182,-0.002073685,-0.003826447,-0.02332175,3.8,1
0,-0.5877686,0.9781411,8.620112,-0.8302231,1.315648,10.30942,-0.6325607,1.146867,9.465816,-0.06657863,-0.175198,-0.9822794,0,-0.03645425,0.9842337,-0.1730756,0,-0.997115,-0.02428513,0.07191563,0,9.130305,-6.265714,-28.545,1,-0.06657862,-0.03645426,-0.997115,0,-0.175198,0.9842336,-0.02428512,0,-0.9822796,-0.1730756,0.07191564,0,-28.52903,1.55932,11.00463,1,0.7480948,0.8412594,-0.01093636,-0.187818,0.9821429,-0.002071525,-0.003824036,-0.02332574,3.82,2
0,-0.70578,0.9304608,7.396269,-0.6911125,2.645562,9.187918,-0.6838589,1.786133,8.288644,-0.06886029,-0.1759503,-0.9819877,0,-0.03802367,0.9840718,-0.1736574,0,-0.9969015,-0.02538069,0.07445371,0,9.06584,-6.274551,-28.56265,1,-0.06886026,-0.03802368,-0.9969014,0,-0.1759503,0.9840718,-0.02538067,0,-0.9819877,-0.1736574,0.07445375,0,-28.52791,1.559208,11.00509,1,0.7512239,0.8212335,0.02801322,-0.164396,0.9859965,-0.002302787,-0.003912422,-0.02320763,3.84,3
0,-0.7791233,0.4092181,6.249604,-0.681675,1.358777,7.974975,-0.730463,0.8833541,7.111161,-0.07024348,-0.1762704,-0.9818323,0,-0.03878054,0.984002,-0.1738855,0,-0.9967757,-0.02586167,0.07595563,0,9.026515,-6.278028,-28.5734,1,-0.07024352,-0.03878055,-0.9967757,0,-0.1762704,0.9840019,-0.02586167,0,-0.9818323,-0.1738854,0.07595558,0,-28.52686,1.559147,11.00536,1,0.73903,0.812534,0.06967746,-0.1943206,0.9784603,-0.002478272,-0.003892357,-0.02330158,3.86,4
0,-24.91851,1.449974,10.3854,-0.6402607,0.7964731,7.949732,-0.7149029,0.7933077,7.196858,-0.07245231,-0.1766003,-0.9816124,0,-0.03915261,0.983944,-0.1741299,0,-0.9966031,-0.02581657,0.07820332,0,8.962754,-6.287319,-28.59064,1,-0.07245225,-0.0391526,-0.9966031,0,-0.1766003,0.9839441,-0.02581657,0,-0.9816124,-0.1741299,0.07820338,0,-28.52589,1.5588,11.00588,1,0.7425697,0.8149055,0.06453165,-0.1979271,0.9780902,-0.002470917,-0.003901283,-0.02331552,3.9,5
0,-24.91851,1.448453,10.38019,-0.6504803,0.8768727,7.910136,-0.7217617,0.8285731,7.155582,-0.0734489,-0.1761316,-0.9816227,0,-0.03920795,0.9840302,-0.1736299,0,-0.996528,-0.0257345,0.07918167,0,8.934031,-6.274604,-28.60197,1,-0.07344886,-0.03920795,-0.9965279,0,-0.1761316,0.9840302,-0.02573449,0,-0.9816225,-0.1736299,0.07918168,0,-28.5253,1.55853,11.00629,1,0.7454594,0.8255628,0.06499112,-0.1961658,0.9784147,-0.002468338,-0.003902619,-0.02331711,3.92,6
0,-24.91851,1.454793,10.37866,-0.639761,0.7968369,7.95507,-0.7190762,0.8136994,7.170934,-0.07431376,-0.1753171,-0.9817034,0,-0.03942063,0.9841723,-0.1727739,0,-0.9964556,-0.02585989,0.08004868,0,8.90935,-6.249753,-28.61431,1,-0.07431377,-0.03942063,-0.9964553,0,-0.1753171,0.9841723,-0.02585988,0,-0.9817032,-0.1727739,0.08004864,0,-28.52436,1.558241,11.00669,1,0.7611328,0.8228474,0.06361603,-0.1958812,0.9785619,-0.00246286,-0.00390863,-0.02331636,3.94,7
0,-24.91851,1.448851,10.37184,-0.6404247,0.7979299,7.949225,-0.720438,0.7920688,7.140238,-0.07496965,-0.1738153,-0.9819204,0,-0.03958841,0.9844341,-0.1712377,0,-0.9963996,-0.02603504,0.08068371,0,8.890744,-6.205022,-28.62901,1,-0.07496961,-0.03958841,-0.9963998,0,-0.1738153,0.9844341,-0.02603504,0,-0.9819205,-0.1712377,0.08068375,0,-28.52341,1.558039,11.00708,1,0.7476524,0.8255312,0.06409693,-0.195068,0.9786931,-0.002459168,-0.00391349,-0.0233158,3.96,8
0,-24.91851,1.45023,10.38183,-0.6395092,0.7824844,7.94631,-0.7167683,0.7900085,7.175495,-0.07519174,-0.1728149,-0.9820801,0,-0.03963506,0.9846078,-0.1702251,0,-0.9963812,-0.02612528,0.08088386,0,8.884527,-6.175518,-28.63702,1,-0.07519169,-0.03963505,-0.996381,0,-0.1728149,0.9846078,-0.02612528,0,-0.98208,-0.1702251,0.08088389,0,-28.52302,1.557863,11.00731,1,0.75712,0.8328044,0.06263093,-0.1941996,0.9789606,-0.002457275,-0.003915505,-0.02331369,3.98,9
0,-24.91851,1.433358,10.38131,-0.6286354,0.6700006,7.967305,-0.706831,0.66999,7.181171,-0.07513332,-0.169749,-0.9826191,0,-0.03913241,0.9851472,-0.1671936,0,-0.9964054,-0.02589044,0.0806601,0,8.886249,-6.091014,-28.65416,1,-0.07513334,-0.03913241,-0.9964052,0,-0.169749,0.9851472,-0.02589044,0,-0.982619,-0.1671936,0.08066006,0,-28.52241,1.557495,11.00785,1,0.7719638,0.8253412,0.06261095,-0.1953845,0.9787261,-0.002455307,-0.003915695,-0.02331358,4,10
0,-24.91851,1.420772,10.38348,-0.6192036,0.5991462,8.006467,-0.6978664,0.587003,7.206105,-0.07511067,-0.1663638,-0.9831997,0,-0.03853048,0.9857327,-0.1638489,0,-0.9964306,-0.02557635,0.08044922,0,8.886849,-5.998399,-28.67317,1,-0.07511076,-0.0385305,-0.9964305,0,-0.1663638,0.9857327,-0.02557635,0,-0.9831996,-0.1638489,0.08044911,0,-28.52187,1.557164,11.00844,1,0.7428048,0.8192326,0.06182855,-0.1950125,0.9788501,-0.002452476,-0.003919457,-0.02330932,4.02,11
0,-24.91851,1.415451,10.38617,-0.6098251,0.5095919,8.030426,-0.6908264,0.522055,7.225887,-0.07438493,-0.1637203,-0.9836984,0,-0.03804439,0.986179,-0.1612563,0,-0.9965036,-0.02542916,0.07958543,0,8.908216,-5.925023,-28.68142,1,-0.07438488,-0.03804437,-0.9965037,0,-0.1637203,0.986179,-0.02542917,0,-0.9836984,-0.1612563,0.0795855,0,-28.52128,1.556982,11.00903,1,0.7428756,0.8097612,0.06191651,-0.1947161,0.9789034,-0.002446937,-0.003919136,-0.02330383,4.04,12
0,-24.91851,1.398617,10.38867,-0.6129646,0.5321816,8.016616,-0.6867085,0.4683881,7.22516,-0.07322776,-0.1622996,-0.9840208,0,-0.03791873,0.9864092,-0.1598718,0,-0.9965943,-0.02560579,0.07838678,0,8.942688,-5.882833,-28.67912,1,-0.07322779,-0.03791876,-0.996594,0,-0.1622996,0.9864093,-0.02560576,0,-0.9840205,-0.1598717,0.07838672,0,-28.52077,1.556996,11.00966,1,0.7428321,0.8204885,0.06316673,-0.1951575,0.9787357,-0.002440674,-0.003911599,-0.02329946,4.06,13
0,-24.91851,1.396981,10.40375,-0.6107616,0.6068858,8.097408,-0.6795521,0.498993,7.321112,-0.07276273,-0.1621843,-0.9840742,0,-0.03776173,0.98643,-0.1597805,0,-0.9966342,-0.02553428,0.07789981,0,8.95649,-5.880371,-28.67524,1,-0.07276282,-0.03776175,-0.9966341,0,-0.1621843,0.9864301,-0.02553427,0,-0.984074,-0.1597805,0.07789969,0,-28.52056,1.557045,11.00998,1,0.7613136,0.8252245,0.06019453,-0.1941577,0.9791217,-0.002439072,-0.003910263,-0.02329633,4.08,14
0,-0.7388668,0.4342334,6.673949,-0.7128696,1.422949,7.711754,-0.7258778,0.9281131,7.192375,-0.07148814,-0.1628118,-0.9840639,0,-0.03726432,0.9863353,-0.1604805,0,-0.9967452,-0.02519803,0.07657838,0,8.993946,-5.901949,-28.65888,1,-0.07148816,-0.03726433,-0.9967451,0,-0.1628118,0.9863353,-0.02519801,0,-0.9840639,-0.1604805,0.07657834,0,-28.52012,1.557262,11.0106,1,0.7650315,0.8463976,0.06568459,-0.1796606,0.9815332,-0.002442154,-0.003877297,-0.02322312,4.1,15
0,-0.7403259,0.63793,6.81925,-0.7267857,1.58067,7.695724,-0.7335606,1.108882,7.257123,-0.07001042,-0.1640338,-0.9839672,0,-0.03651314,0.9861479,-0.1617994,0,-0.9968778,-0.0246001,0.07503009,0,9.037011,-5.9432,-28.63661,1,-0.07001048,-0.03651316,-0.9968777,0,-0.1640338,0.9861479,-0.02460009,0,-0.9839672,-0.1617994,0.07503001,0,-28.51968,1.557458,11.0112,1,0.7624444,0.8506884,0.06470305,-0.1747409,0.9824861,-0.002444589,-0.003867058,-0.02321316,4.12,16
0,-0.7554798,1.063176,7.000869,-0.7315273,1.657167,7.708139,-0.7435055,1.360076,7.354407,-0.06862676,-0.1653364,-0.9838468,0,-0.03563172,0.9859487,-0.1632043,0,-0.9970061,-0.02385599,0.07355368,0,9.077308,-5.988194,-28.61445,1,-0.06862673,-0.03563173,-0.9970058,0,-0.1653364,0.9859487,-0.02385596,0,-0.9838465,-0.1632042,0.07355366,0,-28.51935,1.557493,11.01197,1,0.791766,0.8699678,0.06241145,-0.1674792,0.9838981,-0.002447998,-0.003855187,-0.02320916,4.14,17
