flag,xl,yl,zl,xr,yr,zr,xc,yc,zc,mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,ray_x,ray_y,ray_z,eye_x,eye_y,eye_z,time,frame
0,-1.246531,1.014396,12.32542,-2.070107,-0.3770902,16.32871,-1.629425,0.3164499,14.33296,0.1462114,0.1250035,-0.9813238,0,0.03156477,0.9908897,0.130925,0,-0.9887497,0.050118,-0.1409336,0,15.05613,1.440684,-26.68825,1,0.1462114,0.03156479,-0.9887496,0,0.1250035,0.9908896,0.05011798,0,-0.9813238,0.130925,-0.1409336,0,-28.57128,1.591357,11.05327,1,0,0,0.02413779,0.08357693,0.996209,-0.0001321249,-0.003552658,-0.01912904,4.04,1
0,-24.91851,1.827094,11.01049,-1.87369,1.855022,14.89089,-1.492937,2.572921,12.88588,0.09052205,0.04543237,-0.9948577,0,0.03692767,0.9981188,0.04894134,0,-0.9952097,0.04116804,-0.08867407,0,13.54384,-0.7532207,-27.53994,1,0.09052206,0.03692767,-0.9952095,0,0.04543236,0.9981188,0.04116804,0,-0.9948575,0.04894134,-0.08867404,0,-28.59011,1.599503,11.06789,1,1,1,0.02499323,0.08387867,0.9961625,-0.0001310278,-0.003553383,-0.01913589,4.06,2
0,-24.91851,1.827798,11.01043,-1.869272,1.816674,14.88463,-1.490831,2.556336,12.88229,0.09087169,0.04524116,-0.9948344,0,0.03690553,0.9981284,0.04876204,0,-0.9951785,0.04114597,-0.08903199,0,13.55354,-0.7584405,-27.5352,1,0.09087174,0.03690553,-0.9951787,0,0.04524116,0.9981284,0.04114599,0,-0.9948344,0.04876204,-0.08903199,0,-28.59028,1.599493,11.06788,1,1,1,0.02545783,0.08307261,0.9962182,-0.0001304392,-0.003553429,-0.01914394,4.08,3
0,-24.91851,1.819006,11.00882,-1.865892,1.756064,14.89122,-1.485197,2.493551,12.87936,0.09121794,0.04532732,-0.994799,0,0.03694746,0.9981217,0.04886661,0,-0.9951454,0.04121281,-0.08937186,0,13.56313,-0.7566501,-27.53094,1,0.09121791,0.03694747,-0.9951451,0,0.04532732,0.9981218,0.0412128,0,-0.9947988,0.04886661,-0.08937185,0,-28.59064,1.599449,11.06798,1,1,1,0.02584856,0.08085466,0.9963906,-0.0001304392,-0.003553436,-0.01914844,4.1,4
0,-24.91851,1.801814,11.01192,-1.869333,1.751275,14.90873,-1.484465,2.427264,12.90015,0.09133387,0.04554149,-0.9947785,0,0.03684653,0.9981151,0.04907724,0,-0.9951385,0.04113656,-0.08948368,0,13.56655,-0.7496973,-27.52957,1,0.09133385,0.03684653,-0.9951383,0,0.04554148,0.9981151,0.04113654,0,-0.9947783,0.04907724,-0.08948365,0,-28.59076,1.599479,11.06798,1,1,1,0.02511351,0.07866175,0.996585,-0.0001307987,-0.003553696,-0.01915241,4.12,5
0,-24.91851,1.803032,11.01003,-1.866745,1.722025,14.90753,-1.481962,2.417074,12.89242,0.09152895,0.04575029,-0.9947509,0,0.03697705,0.998099,0.0493066,0,-0.9951156,0.04129593,-0.08966321,0,13.57166,-0.7454903,-27.52717,1,0.09152891,0.03697705,-0.9951156,0,0.04575028,0.9980989,0.04129593,0,-0.9947509,0.0493066,-0.08966324,0,-28.59076,1.599504,11.06798,1,1,1,0.02558915,0.07849284,0.9965861,-0.0001307987,-0.003553543,-0.01915659,4.14,6
0,-24.91851,1.801734,11.01135,-1.867897,1.753656,14.90129,-1.483263,2.428352,12.89425,0.0914709,0.04585334,-0.9947516,0,0.03739679,0.9980764,0.04944537,0,-0.9951054,0.04172333,-0.08958018,0,13.56924,-0.7471294,-27.52847,1,0.09147087,0.03739679,-0.9951051,0,0.04585334,0.9980765,0.04172333,0,-0.9947513,0.04944536,-0.08958016,0,-28.59092,1.599402,11.06799,1,1,1,0.02549041,0.07904403,0.9965452,-0.0001317151,-0.003556458,-0.01916319,4.16,7
0,-24.91851,1.799969,11.0123,-1.86941,1.740667,14.91295,-1.484343,2.415301,12.90395,0.09133267,0.04635778,-0.9947409,0,0.03722404,0.9980588,0.04993016,0,-0.9951245,0.04158853,-0.08942974,0,13.56569,-0.7311532,-27.5307,1,0.09133264,0.03722404,-0.9951244,0,0.04635778,0.9980588,0.04158853,0,-0.9947407,0.04993015,-0.08942974,0,-28.59101,1.599376,11.06789,1,1,1,0.02496737,0.0790746,0.996556,-0.0001343619,-0.003556091,-0.01916651,4.18,8
0,-24.91851,1.797004,11.01219,-1.848413,1.7417,14.81644,-1.472895,2.405323,12.85518,0.09084868,0.04681643,-0.9947637,0,0.03664724,0.9980606,0.05031847,0,-0.9951903,0.04102671,-0.08895677,0,13.55334,-0.7117208,-27.53721,1,0.09084864,0.03664724,-0.9951901,0,0.04681642,0.9980606,0.0410267,0,-0.9947636,0.05031847,-0.0889568,0,-28.591,1.599278,11.06773,1,1,1,0.02625929,0.07905469,0.9965244,-0.0001352392,-0.003555085,-0.01917353,4.2,9
0,-24.91851,1.793802,11.01985,-1.850203,1.723621,14.83121,-1.479046,2.384067,12.89109,0.09063512,0.04699944,-0.9947745,0,0.03638715,0.9980625,0.05047006,0,-0.9952191,0.04077137,-0.08874935,0,13.5479,-0.7036856,-27.54008,1,0.09063514,0.03638715,-0.9952193,0,0.04699943,0.9980624,0.04077138,0,-0.9947745,0.05047006,-0.08874936,0,-28.59101,1.599302,11.06766,1,1,1,0.0246759,0.07849562,0.996609,-0.0001391359,-0.003555,-0.01917443,4.22,10
0,-24.91851,1.794355,11.02176,-1.850191,1.72539,14.83053,-1.480864,2.387012,12.89834,0.0903855,0.04711079,-0.994792,0,0.03633541,0.9980595,0.05056692,0,-0.9952438,0.04071669,-0.08849829,0,13.54096,-0.6998444,-27.54366,1,0.09038549,0.03633542,-0.9952438,0,0.04711079,0.9980595,0.0407167,0,-0.9947919,0.05056692,-0.08849831,0,-28.59114,1.599268,11.06748,1,1,1,0.02415152,0.07872351,0.9966038,-0.0001406018,-0.00355378,-0.01917397,4.24,11
0,-24.91851,1.795692,11.02045,-1.854282,1.788361,14.82631,-1.482405,2.423628,12.89205,0.09008223,0.0472486,-0.994813,0,0.03609929,0.9980627,0.05067182,0,-0.99528,0.04047668,-0.08820206,0,13.53296,-0.6932135,-27.54793,1,0.09008219,0.0360993,-0.9952798,0,0.04724861,0.9980628,0.04047667,0,-0.9948128,0.05067181,-0.08820206,0,-28.59136,1.599244,11.06735,1,1,1,0.02411028,0.08017948,0.9964887,-0.0001428686,-0.003552933,-0.0191741,4.26,12
0,-24.91851,1.796309,11.01973,-1.847868,1.755754,14.8088,-1.478781,2.409643,12.88054,0.08958077,0.04695842,-0.994872,0,0.03562839,0.9980975,0.05031874,0,-0.9953422,0.03995328,-0.08773732,0,13.52005,-0.6957382,-27.55453,1,0.08958078,0.03562839,-0.995342,0,0.04695841,0.9980974,0.03995327,0,-0.9948719,0.05031873,-0.08773728,0,-28.59169,1.599226,11.06731,1,1,1,0.02400407,0.0793257,0.9965597,-0.0001429375,-0.003552315,-0.0191729,4.28,13
0,-24.91851,1.800141,11.01973,-1.844248,1.762745,14.7897,-1.478111,2.427373,12.87101,0.08904213,0.04674561,-0.9949304,0,0.0353865,0.998119,0.05006238,0,-0.9953992,0.03966477,-0.08722049,0,13.50564,-0.6986293,-27.56182,1,0.08904212,0.0353865,-0.9953989,0,0.04674561,0.9981191,0.03966475,0,-0.9949301,0.05006237,-0.08722046,0,-28.592,1.599208,11.06725,1,1,1,0.02382805,0.07973147,0.9965316,-0.0001406781,-0.00355098,-0.01916561,4.3,14
0,-24.91851,1.798817,11.01579,-1.841604,1.765229,14.77668,-1.473282,2.423811,12.85022,0.08844417,0.04659494,-0.9949908,0,0.0354108,0.9981268,0.04988946,0,-0.9954516,0.03964585,-0.08662856,0,13.48904,-0.7027316,-27.56998,1,0.08844419,0.03541081,-0.9954515,0,0.04659495,0.9981268,0.03964585,0,-0.9949906,0.04988944,-0.08662853,0,-28.59215,1.599208,11.0672,1,1,1,0.02399671,0.07941779,0.9965526,-0.0001391135,-0.00355098,-0.01915997,4.32,15
0,-24.91851,1.79729,11.01104,-1.837477,1.772221,14.75522,-1.466999,2.421854,12.82215,0.08815432,0.04671725,-0.9950107,0,0.03507636,0.9981345,0.04997155,0,-0.9954891,0.03930656,-0.08635116,0,13.48164,-0.6955123,-27.57364,1,0.08815429,0.03507636,-0.9954891,0,0.04671725,0.9981345,0.03930655,0,-0.9950107,0.04997155,-0.08635119,0,-28.59204,1.599226,11.06715,1,1,1,0.02473387,0.07940298,0.9965357,-0.0001368336,-0.00355381,-0.01914747,4.34,16
0,-24.91851,1.793378,11.01608,-1.828238,1.719048,14.7323,-1.465212,2.380416,12.82907,0.08760327,0.04642509,-0.9950731,0,0.03487119,0.9981583,0.04963899,0,-0.995545,0.03904792,-0.08582306,0,13.46681,-0.7011189,-27.58056,1,0.08760328,0.03487119,-0.9955448,0,0.04642508,0.9981583,0.03904791,0,-0.9950729,0.04963898,-0.08582301,0,-28.59185,1.599295,11.06714,1,1,1,0.02387259,0.07758377,0.9966999,-0.0001331177,-0.003555519,-0.01913338,4.36,17
0,-0.9878864,2.5204,10.59243,-1.536097,1.319269,13.54025,-1.263203,1.917122,12.07288,0.08682936,0.0468867,-0.9951192,0,0.03482804,0.9981384,0.05006788,0,-0.9956142,0.03900542,-0.08503473,0,13.4456,-0.6873847,-27.59148,1,0.08682935,0.03482805,-0.9956143,0,0.0468867,0.9981384,0.03900542,0,-0.9951193,0.05006789,-0.08503476,0,-28.59206,1.599268,11.0672,1,1,1,0.05053486,0.05998594,0.9969192,-0.0003128424,-0.003880425,-0.01915359,4.38,18
0,-0.6864262,0.9898149,9.769669,-1.305357,-0.4177613,12.81215,-0.9641628,0.2803168,11.29992,0.08638418,0.04786906,-0.9951113,0,0.03480726,0.9980901,0.05103393,0,-0.9956537,0.03904562,-0.084553,0,13.43331,-0.6596042,-27.59816,1,0.08638416,0.03480726,-0.9956536,0,0.04786906,0.9980901,0.03904562,0,-0.9951111,0.05103392,-0.084553,0,-28.59208,1.59921,11.06717,1,1,1,0.07621104,0.0007026369,0.9970915,-0.0005178973,-0.00421244,-0.01915434,4.4,19
0,-0.6275539,0.207179,9.785255,-1.301739,-1.503282,12.40011,-0.9507427,-0.655454,11.10179,0.08589625,0.0491405,-0.9950916,0,0.03508575,0.9980142,0.05231344,0,-0.9956862,0.03940707,-0.08400154,0,13.41931,-0.6270856,-27.6056,1,0.08589623,0.03508576,-0.9956861,0,0.0491405,0.9980142,0.03940706,0,-0.9950914,0.05231342,-0.08400153,0,-28.59194,1.599157,11.06722,1,0.9481572,0.9949231,0.08148102,-0.03193335,0.9961632,-0.0005226824,-0.004252106,-0.01924788,4.42,20
0,-0.6617451,0.116047,9.975008,-1.290207,-1.3828,12.39119,-0.9689713,-0.6392192,11.19117,0.08543885,0.05016357,-0.9950799,0,0.03539855,0.9979484,0.05334754,0,-0.9957144,0.03978234,-0.08348787,0,13.40616,-0.601739,-27.61262,1,0.08543885,0.03539854,-0.9957142,0,0.05016356,0.9979483,0.03978233,0,-0.9950798,0.05334754,-0.08348782,0,-28.59198,1.599011,11.06733,1,1,1,0.07781555,-0.03024597,0.9965089,-0.0005222466,-0.004233276,-0.01928242,4.46,21
