time,alpha,beta,value,repro
88.45601,2.424361,-2.393726,0.05359248,0.0002791275
239.4767,-0.7110772,0.8891106,0.08621475,0.0002149994
204.9698,-1.051513,4.583002,0.1074417,0.0002652881
176.4153,4.108363,-1.155164,0.1213686,0.0003352725
166.7086,-2.434564,-0.800427,0.140576,0.0003680001
157.5589,4.961279,-1.10871,0.07249095,0.0002237375
100.8741,0.4422496,4.852898,0.09005082,0.000424768
131.3965,-0.001585067,-4.993803,0.06388052,0.000237474
136.11,-2.51468,1.277685,0.0628252,0.0002259899
110.1348,-2.15384,1.023041,0.06152833,0.000256368
108.3568,-3.109299,1.171266,0.1022348,0.0004406672
106.6648,-3.599512,4.919245,0.0564155,0.0002712284
89.48181,0.4775068,-0.1296902,0.06410997,0.0003112134
113.2703,-1.952134,3.668825,0.1187128,0.0004885301
85.34131,0.3542445,1.6704,0.09297419,0.0004095779
128.873,-1.497073,-0.2942845,0.05852065,0.0002233613
61.27026,-1.74598,-0.2153404,0.03095775,0.0002149844
184.571,-3.198946,2.392251,0.06421945,0.0001988218
