error
3.404363458630826
0.8135864728588009
3.1940025969055386
1.325709901542355
3.780662099655889
3.47138092101614
1.5088811856710025
4.373822706996654
3.192878324730499
2.986512521038788
2.9274550410462927
2.2983563948305306
1.6122178597752341
1.5089149417550616
0.8426785044274552
2.81521437466419
4.015053904338542
1.0424262824989317
