error
3.482829077622074
2.5506561456703145
3.0863935940675233
2.8290630954713776
2.5270838658136667
3.114469146411637
1.0724758089715274
3.2818548806580465
1.6836371625326656
3.805103181838198
2.6309516806536632
2.7115337462807214
3.3160756942575844
1.347817417200118
3.4502992217402886
1.940796159972016
1.962408928689856
2.2546911570733297
