error
3.493979104737339
1.6616901836752627
3.208473725683278
1.795244260898684
3.8815035295904377
3.2898004167811497
1.4978435548867428
3.1536333457976573
1.7089467017987863
3.082597328470368
2.148556228567438
2.1779302804297624
1.7651765945757976
1.5387924236389516
1.2262969553829668
2.7899019451284373
1.7575313434120623
0.5988066618276006
