time,alpha,beta,value,repro
16.24248,-0.6113726,-1.937764,0.001729091,4.116884E-05
55.89696,-0.2691371,-2.573333,0.00771244,4.284689E-05
35.79734,0.632979,3.420923,0.003689532,3.967239E-05
54.88661,-0.4037919,-1.511622,0.007231467,4.33022E-05
27.40097,-4.29857,-2.654185,0.003375984,4.273398E-05
47.86781,4.12847,-4.75141,0.005276745,4.154917E-05
12.51515,-1.24075,0.320193,0.002147918,4.881632E-05
49.45935,0.4573656,-3.871387,0.00542535,4.018778E-05
41.64285,-2.333013,-0.7626308,0.005607137,4.521885E-05
47.16504,0.08918334,-3.824319,0.004511395,3.580472E-05
22.83401,-2.54365,0.7342485,0.002787339,4.495708E-05
32.43405,-1.10449,-2.233828,0.003274434,4.144854E-05
16.7565,1.283342,0.6758342,0.002383482,4.864248E-05
23.75641,-0.6920179,0.4123249,0.003172459,4.406193E-05
33.5816,2.724225,-2.182272,0.004256977,4.132988E-05
34.86853,-0.9379512,-1.461377,0.004074332,3.84371E-05
20.78491,-0.7324092,-1.312541,0.0024545,4.16017E-05
60.47327,-2.184858,-0.4608331,0.006626197,3.874969E-05
