time,alpha,beta,value,repro
71.6202,2.683458,1.694923,0.009885723,4.453028E-05
78.41201,2.904269,4.441696,0.01079189,4.515436E-05
53.05049,-0.6553417,3.819965,0.006188648,4.209964E-05
114.2392,2.654181,3.932618,0.01299413,4.232617E-05
65.04001,2.903495,3.998641,0.008696516,4.529435E-05
47.31726,3.309174,0.03123062,0.00662671,4.220835E-05
64.6687,4.883759,4.029498,0.007945868,4.646707E-05
38.7099,0.5464048,4.280328,0.00508731,4.667257E-05
31.48596,3.997129,4.947745,0.004323951,4.649409E-05
51.69696,1.725878,3.868569,0.006372345,4.305638E-05
71.4115,2.132188,2.555659,0.00760647,4.396804E-05
46.79578,2.855165,4.052574,0.00461473,4.120294E-05
28.06659,4.611021,3.924028,0.003200193,4.848777E-05
42.4411,3.197038,4.362609,0.005439037,4.609354E-05
62.66656,0.5523735,3.73768,0.007893167,4.243638E-05
32.99872,1.677211,3.759099,0.004096897,4.267601E-05
51.2738,4.813756,2.433762,0.0052916,4.446723E-05
65.93286,3.980494,3.684632,0.007381597,4.170394E-05
