time,alpha,beta,value,repro
88.16843,2.304822,-2.562948,0.05358582,0.0002790928
224.9634,-0.7301337,0.8586437,0.08644944,0.0002155846
188.86,-1.04655,4.582004,0.1076128,0.0002657107
159.4026,4.91368,-0.8469319,0.121712,0.0003362211
162.7017,-2.383276,-1.087904,0.1406108,0.000368091
146.6384,4.905065,-2.202802,0.07250533,0.0002237819
93.01587,1.74144,4.911412,0.09011883,0.0004250888
125.9933,-0.001204023,-4.999432,0.06390379,0.0002375606
125.3033,-2.514241,1.278062,0.06275082,0.0002257224
133.8441,-2.153684,1.028957,0.06149407,0.0002562253
109.7902,-3.094893,1.886751,0.1023356,0.0004411019
96.11096,-2.300624,4.881333,0.05619989,0.0002701918
96.43665,0.442527,-0.1539826,0.06410462,0.0003111875
99.68127,-2.092599,3.820982,0.1187334,0.0004886148
88.69385,0.3556316,1.67259,0.09254428,0.000407684
116.9919,-1.822642,0.1006197,0.05855409,0.0002234889
58.48804,-1.634914,-0.2160693,0.03099477,0.0002152415
151.0376,-3.359783,1.74719,0.06438725,0.0001993413
