time,alpha,beta,value,repro
88.38508,2.301271,-2.577308,0.05359405,0.0002791357
228.7079,-0.73057,0.838569,0.0861321,0.0002147933
192.3263,-1.049403,4.58254,0.1074864,0.0002653984
162.3147,4.817398,-1.458751,0.121591,0.0003358868
165.7456,-2.434693,-0.7965951,0.140573,0.000367992
151.845,4.90558,-2.202279,0.07251215,0.0002238029
101.9883,1.712918,4.924379,0.0901526,0.0004252481
130.4805,-0.001199528,-4.979187,0.06381122,0.0002372164
126.0585,-2.513447,1.278908,0.06279849,0.0002258938
182.699,-2.154661,1.030228,0.06150319,0.0002562633
103.0409,-2.88801,1.109708,0.1023599,0.0004412066
98.10059,-2.301295,4.88141,0.05617612,0.0002700775
88.24121,0.3060845,-0.1349071,0.06412231,0.0003112734
100.9141,-1.905208,3.667173,0.1186854,0.0004884173
97.0282,0.3542444,1.669894,0.09258213,0.0004078508
118.8718,-1.497099,-0.2943915,0.05851433,0.0002233371
60.35742,-1.632271,-0.2093621,0.03097111,0.0002150772
153.2354,-3.344435,1.782267,0.06438526,0.0001993352
