time,alpha,beta,value,repro
64.22486,0.8593163,-0.6662678,0.04918858,0.0002927892
116.5368,-0.7072344,1.124146,0.06592178,0.0002758234
81.27898,-0.8355482,1.230677,0.06401561,0.0003033915
122.3456,4.999927,-3.024856,0.1161812,0.0005007808
69.09848,-0.7103781,-1.013624,0.04286529,0.0003602125
103.8537,2.017534,0.1308433,0.0502928,0.0002417923
109.6671,-2.235388,0.9453017,0.07225078,0.0003863678
56.90125,-2.376655,-0.5164326,0.04028556,0.0003629329
64.09131,-3.331746,1.653693,0.04999373,0.0002856785
89.4845,-3.21672,-0.7164744,0.05207535,0.0002769966
108.3073,-0.6194682,1.437158,0.05062677,0.0003352767
61.51758,-3.44422,2.669079,0.03221652,0.0002368861
59.71228,0.7658634,0.5349125,0.04410527,0.0003528422
77.81226,0.07680859,2.782073,0.07292372,0.0004501464
109.2452,1.217666,0.3924529,0.04627469,0.0002313734
64.49097,-1.110185,3.609446,0.03635286,0.0002634265
72.3197,1.688132,-1.231856,0.04436334,0.0003262011
104.4972,1.387427,0.3359716,0.05035466,0.0002342077
