2,16
18,26
28,44
47,64
102,121
123,131
133,142
193,248
251,260
283,299
301,316
326,334
337,350
363,380
389,402
465,474
495,506
507,561
572,585
589,615
617,627
631,649
650,660
663,678
682,691
708,726
728,737
745,758
821,832
836,845
859,884
976,988
989,1001
1002,1019
1020,1070
1071,1084
1085,1095
1103,1129
1130,1147
1161,1170
1171,1184
1186,1194
1195,1203
1217,1233
1235,1243
1249,1286
1289,1300
1375,1383
1385,1401
1402,1427
1437,1448
1478,1487
1488,1518
1527,1536
1537,1551
1616,1627
1640,1648
1660,1672
1674,1683
1694,1713
1715,1725
1759,1773
1819,1829
1852,1866
1887,1904
1918,1932
1935,1950
1953,1966
1968,1977
1978,1997
2000,2009
2010,2029
2052,2062
2074,2100
2107,2130
2192,2204
2214,2244
2253,2266
2267,2277
2301,2313
2380,2389
2413,2425
2427,2436
2574,2585
2587,2595
2646,2669
2683,2701
2703,2715
2717,2728
2746,2768
2773,2791
2801,2813
2814,2836
