error
3.1622674556293817
2.3096691871103308
3.636896666843371
2.8458626274419188
2.5567772165390923
3.224900059570698
1.0735859150109421
3.148491286303262
1.669321281849986
4.113862339918871
2.6740325388634743
1.5327816498508524
1.7313981919062433
1.4457622240628398
3.4533163113986753
2.0221493605620413
1.963306699444703
2.245685333953785
