error
3.1543032518887504
1.6903963398265902
3.114642084355993
1.795244260898684
2.51786864105102
3.2959247027025396
1.1920036014945823
3.1536333457976573
1.7089467017987863
3.082597328470368
1.8715076195063198
2.1445494027110064
1.4447885151502515
1.5387924236389516
1.2262969553829668
2.770865845399372
1.7575313434120623
0.7256530736669471
