time,alpha,beta,value,repro
53.17946,-0.06665265,0.1401825,0.003824946,4.664568E-05
93.86973,0.0780578,-0.5563833,0.007811518,4.649713E-05
70.1393,-2.216866,-0.02262375,0.00562362,4.228286E-05
106.9109,0.3151219,0.6827202,0.008592712,4.212114E-05
39.57709,0.2107099,-0.5514764,0.003296589,4.578596E-05
70.82458,2.222483,-1.64793,0.005712813,4.169937E-05
86.50192,0.02903324,0.5077946,0.005977569,4.395271E-05
41.58258,-0.3324604,-1.533253,0.002591299,4.62732E-05
43.50177,1.87346,2.047313,0.003716764,4.478029E-05
77.19281,0.3563622,-0.7930779,0.005432745,4.346197E-05
106.3675,-1.18955,1.86745,0.00577931,4.218475E-05
72.21759,1.664905,1.120523,0.003418477,4.220342E-05
27.508,0.6942843,-0.7346333,0.001874704,4.806934E-05
62.40088,-0.330002,1.64037,0.00451273,4.750242E-05
106.7202,0.8788548,-0.2914856,0.007805621,4.19657E-05
82.02002,0.1231928,-0.2967164,0.003562717,4.191431E-05
56.88672,0.07194136,-0.7744358,0.004135172,4.399119E-05
97.71277,1.633107,0.5477574,0.006728601,4.00512E-05
