time,alpha,beta,value,repro
32.50269,-0.6624479,-2.405069,0.00543194,4.642684E-05
126.2236,-1.748081,-2.145058,0.01745086,4.604449E-05
106.4733,-3.241609,0.7325432,0.01397078,4.393326E-05
88.03857,-2.307042,-2.435108,0.01354079,4.498602E-05
88.76547,-3.153487,-2.790283,0.01269068,4.717724E-05
63.70163,-0.5946231,-3.710036,0.009268767,4.434817E-05
41.41357,-1.061754,0.5369463,0.005858805,4.724842E-05
78.33282,-2.089709,-3.663685,0.009225981,4.118742E-05
67.24762,-2.905457,-1.118117,0.009375357,4.735029E-05
74.45398,-3.229303,-3.628957,0.007943779,3.952129E-05
40.53271,-3.358065,0.9403963,0.005655677,4.524542E-05
51.49292,-3.082208,0.4023122,0.006316689,4.297067E-05
34.55664,-1.915217,-2.356836,0.005106112,4.772067E-05
40.29889,-3.202623,-1.674874,0.005625742,4.464875E-05
51.50964,1.285249,-2.448479,0.007847928,4.433858E-05
58.07263,-2.776409,-1.486859,0.007332314,4.14255E-05
30.20032,-3.182469,-3.363731,0.004737829,4.427878E-05
95.55176,-2.381866,-0.2756484,0.01217559,4.085768E-05
