time,alpha,beta,value,repro
11.06341,-0.09420751,0.1375712,0.001597443,4.564123E-05
20.57463,-0.1317426,2.630032,0.002894693,4.745398E-05
35.35809,0.05566302,0.3799989,0.002879339,4.172955E-05
26.91534,0.602611,-0.292771,0.003277082,4.31195E-05
13.61462,-0.2063755,-0.371045,0.001646678,4.45048E-05
21.05977,2.215812,-1.887276,0.002553535,4.402647E-05
27.43924,0.4561768,-0.1858614,0.002825712,4.217481E-05
8.559952,-0.3348119,-1.514526,0.0009516761,3.965317E-05
12.56648,-3.814969,0.03188175,0.001725112,4.539768E-05
20.26703,2.543946,-1.937883,0.002312047,4.281569E-05
30.93286,-1.131788,1.883621,0.003112182,4.205652E-05
36.64235,1.55268,-0.9553755,0.001768618,4.113065E-05
7.766541,1.339434,1.845457,0.0008360407,4.917886E-05
24.71167,1.452698,0.2348355,0.002272144,4.637029E-05
34.82513,0.8687445,-0.5166318,0.004535754,4.279013E-05
19.79517,1.16962,0.4756591,0.002022608,4.596837E-05
25.33554,-3.128025,-3.848816,0.002058828,4.117656E-05
23.44077,1.896744,0.3786428,0.003025327,3.781659E-05
